id,hotel_name,user,city,date,contrib,help_votes,question
7032,The Westin Las Vegas Hotel & Spa,welltraveledfoodies,"Carrollton, Texas",Jul 2015,,,Can I bring my cat?
7033,The Westin Las Vegas Hotel & Spa,Deb601954,"DeSoto, Texas",Jun 2015,6,,We are celebrating 25 years of marriage and have decided to spend time in vegas. We are non smokers. I saw on your website that you require a credit card. Do you have a deposit for incidental?
7034,The Westin Las Vegas Hotel & Spa,Daniel W,"San Diego, California",May 2015,48,11,I have business just around the corner from you at some place well known for their fountain this summer. With all the places to stay in the area why do I want to stay @ this Westin?
7035,The Westin Las Vegas Hotel & Spa,Armaan M,"Mumbai, India",May 2015,18,7,I do not understand the reason for the mandatory amenity fee of 19.95 usd per night? Does the room rate not include hotel amenities?? I find the concept weird.
7036,The Westin Las Vegas Hotel & Spa,kjt96,"Sherburne, New York",Apr 2015,161,20,Where is a good breakfast buffet close to The Westin Las Vegas? I will only be there one night then moving to the hotel where my conference is being held. Thank you!
7037,The Westin Las Vegas Hotel & Spa,TedHatch,"Naples, Florida",Jan 2015,203,87,What is the best way to get to your hotel from the airport?
7038,The Westin Las Vegas Hotel & Spa,craig f,"Fredonia, New York",Nov 2014,529,2265,Why are all rooms nonsmoking? Stayed there in 90's when Maxim and wife liked the smaller casino. Also buffet was good with piano music. Would try again if rooms were smoker-friendly.
7039,The Westin Las Vegas Hotel & Spa,helloandyhihi,"San Francisco, California",May 2014,3,,"How bad is the smoke smell at this hotel? In Vegas, I'm always overwhelmed by the smoke smell in public areas, hallways, etc., it even sneaks its way into smoke-free rooms. What's it like at the Westin?"
7040,The Westin Las Vegas Hotel & Spa,Lau C,,Apr 2018,1,,Hola!! me alojare el 30 de mayo y quisiera saber si reciben paquetes de Amazon y cual seria el costo por recibirlos antes de mi llegada. Hablan español en el hotel??? muchas gracias
7041,The Westin Las Vegas Hotel & Spa,Daniela B,,Mar 2018,1,,Alguém saberia me dizer se este hotel aceita pacotes de encomendas e se cobram por isso. Obrigada
7042,The Westin Las Vegas Hotel & Spa,가현 김,,Dec 2017,,,"I am 18 years old, born at March, 9th, 1999. Is there any problem with my age at check-in? I will stay Las Vegas at January."
7043,The Westin Las Vegas Hotel & Spa,Ricardo L,"Taubate, SP",Aug 2017,2,2,O hotel permite antecipar o horário de check in?
7044,The Westin Las Vegas Hotel & Spa,David R,,May 2017,,,"hola que deposito retienen tarjeta credito,tambien queria saber si el personal habla español"
7045,The Westin Las Vegas Hotel & Spa,Rocio O,"Vilafranca del Penedes, Spain",Mar 2017,15,17,Is it safe walk late in the evening from the Strip?
7046,The Westin Las Vegas Hotel & Spa,Maria Luísa V,,Oct 2016,2,,The hotel receive package until my arrive?
7047,The Westin Las Vegas Hotel & Spa,Jette R,"Kolding, Denmark",Jul 2016,28,28,When was this build?
7048,The Westin Las Vegas Hotel & Spa,Emma32015,Panama,Oct 2015,2,,"Hola, es seguro caminar del strip al Hotel Westin en horas de la madruagada?"
7049,Hilton Garden Inn Las Vegas Strip South,LGBATMAZ,"Tustin, California",Jul 2021,188,61,"Hello hotel management, Is daily room housekeeping back, or does the guest need to request in advance? If advance request is required, please advise how far in advance in order for the room to be serviced the next morning?"
7050,Hilton Garden Inn Las Vegas Strip South,sallylyn77,"Birmingham, Alabama",May 2021,48,29,Is the airport shuttle running again now?
7051,Hilton Garden Inn Las Vegas Strip South,Annett S,,Jan 2020,,,"Would like to know the times for breakfast, thank you"
7052,Hilton Garden Inn Las Vegas Strip South,julblaze,"Lancaster, Ohio",Jun 2019,11,17,Will need to leave Hilton garden at 5am on a Sunday. Does the hotel to airport shuttle run that early?
7053,Hilton Garden Inn Las Vegas Strip South,AlabamaAngel,,May 2018,1746,203,Will the hotel shuttle drop you off at the “Welcome to the Fabulous Las Vegas Nevada” sign? I noticed that the website only mentions that the shuttle will take passengers to and from the airport and Mandalay Bay.
7054,Hilton Garden Inn Las Vegas Strip South,loveinns03,"Minneapolis, Minnesota",May 2018,46,13,Traveling with a U-Haul trailer. Is there ample parking available? Thanks
7055,Hilton Garden Inn Las Vegas Strip South,Carol H,"Columbia, Maryland",Jan 2018,70,55,Are there two pools available? I saw photos for a very pretty pool area but that does not feature on all of the hotel information.
7056,Hilton Garden Inn Las Vegas Strip South,TonyG75259,"New York City, New York",Oct 2017,3,10,"How big is the sofa bed in the suite? I have 2 kids, will they fit? Do the hotel offer discounts to military families?"
7057,Hilton Garden Inn Las Vegas Strip South,ying8877,"New Haven, Connecticut",Oct 2017,3,4,Is there a concierge at the hotel who can help guests plan a travel schedule or an itinerary? Do the bus take you directly to the casinos?
7058,Hilton Garden Inn Las Vegas Strip South,vetofunk,"Chicago, Illinois",Jun 2017,137,32,"If we are gold status, do you get any upgrades here? Room? Breakfast?"
7059,Hilton Garden Inn Las Vegas Strip South,Smartjan,"Petersfield, United Kingdom",May 2017,36,27,I am booked for 2 nights arriving on June 25. I only have a UK cell phone so not able to call the hotel from the airport for the shuttle bus. How can I get in touch with the hotel for the shuttle? Does the airport have a free phone to use or an information desk who may call you?
7060,Hilton Garden Inn Las Vegas Strip South,pippa88,Bath,May 2017,1,,Hi could you kindly advise who we need to call once we arrive at the airport for the free shuttle and where we need to wait? Thanks Philippa
7061,Hilton Garden Inn Las Vegas Strip South,CatherineVCG,"St Helens, United Kingdom",Apr 2017,,,"Can you please supply me with the email address of the customer services manager for this hotel. I have email twice regarding my stay in August, to email address found on the website but had no reply. Thanks"
7062,Hilton Garden Inn Las Vegas Strip South,Shonda P,,Sep 2016,1,,Do you have any specials with flights included?
7063,Hilton Garden Inn Las Vegas Strip South,Winnientrig,,Aug 2016,1,,If your not able to take advantage of the free shuttle to the strip is there a bus near that you can get please
7064,Hilton Garden Inn Las Vegas Strip South,Nisey E,Malden,May 2016,6,1,"I have an early flight coming into Vegas and a late flight going out. Will I be able to check in early if there is a room available? And could my bags be held after I checkout, and would I still be eligible for a ride to the airport?"
7065,Hilton Garden Inn Las Vegas Strip South,Jenni133,,May 2016,,,Is there shuttle service from airport?
7066,Hilton Garden Inn Las Vegas Strip South,A7xdad1,"Ocean Grove, New Jersey",Apr 2016,2,1,What is the bed & breakfast package?
7067,Hilton Garden Inn Las Vegas Strip South,H0telSn0b3,"Woodinville, Washington",Feb 2016,,,"Hello, Does your hotel have 18+check in?"
7068,Hilton Garden Inn Las Vegas Strip South,OKCGal63,"Oklahoma City, Oklahoma",Jan 2016,6,1,"Would you please be specific on what tv channels are available, and about the cost of pay movies (in general)? I plan to be in the room quite a bit on my upcoming stay."
7069,Hilton Garden Inn Las Vegas Strip South,5Hawkeyes,Iowa,Dec 2015,25,8,Do you have to eat the breakfast for the $12 charge? We will be leaving very early and would appreciate not paying for this.
7070,Hilton Garden Inn Las Vegas Strip South,NikitaWadhwa,"Mumbai, India",Dec 2015,,,"Hi, Does the tariff include airport transportation?"
7071,Hilton Garden Inn Las Vegas Strip South,729travelisfun,Arvada,Nov 2015,36,5,Does your hotel have ground floor rooms that can be accessed directly from the parking lot without having to go through your lobby?
7072,Hilton Garden Inn Las Vegas Strip South,NikitaWadhwa,"Mumbai, India",Oct 2015,,,Is the airport transportation included in the tariff?
7073,Hilton Garden Inn Las Vegas Strip South,Gary B,California,Jun 2015,8,,Do they provide toothbrush/toothpaste?
7074,Hilton Garden Inn Las Vegas Strip South,Luke N,"San Diego, California",May 2015,,,Do you have to be 21 to reserve a room?
7075,Hilton Garden Inn Las Vegas Strip South,disfaninnyc,,May 2015,25448,20,If I use points to book my stay at the Hilton Garden Inn.is breakfast included?
7076,Hilton Garden Inn Las Vegas Strip South,Hoangng53,"Philadelphia, Pennsylvania",Jan 2015,93,88,What's kind of breakfast Gold member get? When we have to check out as Gold member?
7077,Hilton Garden Inn Las Vegas Strip South,Crewdog,"Las Vegas, Nevada",Sep 2014,26,30,"Do you offer a sleep-park-fly option? (That is, stay at the hotel for a night or more, then park car at your property for a few days to a week while away on a side trip)?"
7078,Hilton Garden Inn Las Vegas Strip South,Debbie D,"Newbury Park, California",Aug 2014,,,Do you have free shuttle to AND from the strip? If so where on the strip does it take you? And how often does it leave?
7079,Hilton Garden Inn Las Vegas Strip South,Debbie D,"Newbury Park, California",Aug 2014,,,Is there free breakfast included?
7080,Hilton Garden Inn Las Vegas Strip South,BerlinG-ParisF,"Orlando, Florida",May 2014,4238,1072,Does the airport shuttle pickup 24 hours?
7081,Hilton Garden Inn Las Vegas Strip South,Sandrine B,"Nantes, France",Jan 2022,1,,"Bonjour, J'ai lu qu'une caution de 250$ était demandé pour chaque séjour ? Je souhaiterais dormir dans cet hôtel juste une nuit à la fin de mon road-trip mais est-ce qu'il me faudra donc verser 250$ même pour une seule nuit ?"
7082,Hilton Garden Inn Las Vegas Strip South,mjbarreram,"Guatemala City, Guatemala",Apr 2018,21,9,"Hola, el hotel cuenta con parqueo? Que costo tiene? Que tal lejos queda de strip en carro? Muy dificil de llegar?"
7083,Hilton Garden Inn Las Vegas Strip South,Ninabee21,,May 2017,24,8,"Hi! I would like to book a room with my husband. I don't take elevators. (I am claustrophobic) Can I book a room where I don't have to take elevators? Thank you in advance for your reply. Kind regards, Susi"
7084,Hilton Garden Inn Las Vegas Strip South,Ninabee21,,May 2017,24,8,"Hi! I would like to book a room with my husband. I don't take elevators. (I am claustrophobic) Can I book a room where I don't have to take elevators? Thank you in advance for your reply. Kind regards, Susi"
7085,Hilton Garden Inn Las Vegas Strip South,Tatiana T,"Curitiba, PR",Dec 2016,2,1,do you charge resort fee?how much per day?
7086,Hilton Garden Inn Las Vegas Strip South,GatosNegros,Belgium,Dec 2014,220,22,On Bookingcom it says there is an extra fee for towel/sheets? Is this true and what is the price for towels and sheets?
7087,Best Western Mccarran Inn,DAVE W,"Trinity, Florida",Oct 2021,14,2,Do you have car rental available?
7088,Best Western Mccarran Inn,Inspire27311,,Jan 2020,,,I am flying in thurs night at 9:47 is the hotel shuttle there or do I need to call for it?
7089,Best Western Mccarran Inn,iJavz,"New York City, New York",Feb 2019,,,what time does the breakfast start?
7090,Best Western Mccarran Inn,cuba4two,Vancouver,Nov 2018,30,5,Where can I find information on your Park & Fly package?
7091,Best Western Mccarran Inn,roadtripcricket,Belgium,Aug 2018,34,15,Are there cribs available? Getting mixed info on different websites...
7092,Best Western Mccarran Inn,Anil,"Alappuzha, India",Aug 2018,38,2,"Hello, good day. I will be vising soon. Let me know will you arrange day trip to Grand Canyon? If yes, its from your hotel? What time it will leave? and what time it will come back? Additionally, how to travel from your hotels to strips? will get taxi and how much it will cost?"
7093,Best Western Mccarran Inn,Melissa S,"Prairie Village, Kansas",Jun 2018,11,,I would like to book this for next Sunday. Can I schedule an early check in for around 11:00?
7094,Best Western Mccarran Inn,Sfbayareagirl2,"Palo Alto, California",Feb 2018,,,"What hours is the construction go on from and till? I’m extremly allergic to cigarette smell, although your place is non smoking, does it smell anything of cigarettes at all?"
7095,Best Western Mccarran Inn,62Dolly,"Park Rapids, Minnesota, United States",Feb 2018,3,6,Are pets welcome?
7096,Best Western Mccarran Inn,62Dolly,"Park Rapids, Minnesota, United States",Feb 2018,3,6,Is this facility pet friendly?
7097,Best Western Mccarran Inn,Jacksbox,,Oct 2017,316,61,Pets or no?
7098,Best Western Mccarran Inn,Jacksbox,,Oct 2017,316,61,Pets or no?
7099,Best Western Mccarran Inn,Cathy W,Gwandalan NSW,Oct 2017,96,38,What is the cancellation policy if I book one night (Oct 31) but am unable to make it
7100,Best Western Mccarran Inn,Ia M,,Mar 2017,,,Stay has buffet breakfast included?
7101,Best Western Mccarran Inn,Myriam C,"BRUSSELS, Belgium",Feb 2017,1,,"Hi, what would you like to know about this accommodation? Are there elevator(s) in this property/hotel ?"
7102,Best Western Mccarran Inn,Ella811,"San Fernando, California",Jan 2017,133,29,Do you have a laundry facility to wash
7103,Best Western Mccarran Inn,Douglas M,"Des Moines, Iowa",Aug 2016,23,9,I walk everywhere so how far is the strip and any decent dining options around? thank you
7104,Best Western Mccarran Inn,Emma J,"Leeds, United Kingdom",Jul 2016,193,33,"If you check out at 12pm can you still use the shuttle bus service later in the day, say at 3pm?"
7105,Best Western Mccarran Inn,Emma J,"Leeds, United Kingdom",Jul 2016,193,33,What time is breakfast served?
7106,Best Western Mccarran Inn,IngerIb,,Jun 2016,,,Is there a charge for incidentals on check in and what is this?
7107,Best Western Mccarran Inn,OKtoGOnow,California,Apr 2016,76,83,Is the airport shuttle 24hrs?
7108,Best Western Mccarran Inn,ALASKAN00,,Mar 2016,2,,Do you have a resort fee?
7109,Best Western Mccarran Inn,MacandPackits,"Willow, Alaska",Mar 2016,1,,Is this a pet friendly Hotel?
7110,Best Western Mccarran Inn,MacandPackits,"Willow, Alaska",Mar 2016,1,,Is this a pet friendly Hotel?
7111,Best Western Mccarran Inn,jandy_girl,"Syracuse, Utah",Feb 2016,15,4,Considering the park and fly option. Does anyone have some advice or thoughts with this hotel? We would need to park our vehicle for 2 weeks. What would it cost to park vehicle? We would need shuttle service to and from airport but we would need to leave for airport by 6am and returning flight doesn't land till 11pm. Is it safe to park vehicle that long at this hotel? If needed what would a taxi cost to get to airport from this hotel?
7112,Best Western Mccarran Inn,EssexRon,"London, United Kingdom",Feb 2016,237,153,"We will be arriving at about 17.00 and departing at about 07.00 the following day. Is there somewhere close by to get a bite to eat; how frequent is the airport shuttle and, importantly, just how noisy is the hotel - we really need a good night's sleep before moving on."
7113,Best Western Mccarran Inn,Ragni D,"Hyderabad, India",Nov 2015,54,7,Is there a shuttle service to the strip? What is the frequency?
7114,Best Western Mccarran Inn,cassiehanson97,,Oct 2015,,,How old do you have to be to rent a room? 18 or 21?
7115,Best Western Mccarran Inn,eg26687,"Anaheim, California",Oct 2015,,,"Hi, i am currently 20 but i was wondering if i had to be 21 to check in?"
7116,Best Western Mccarran Inn,Ken E,"Loma Linda, California",Aug 2015,,,Can I leave my vehicle there for 10 days?
7117,Best Western Mccarran Inn,terrymccabe23,Park Ridge,Jul 2015,1,2,Do you have a free shuttle from the airport to the hotel? I'd be getting in at midnight on 7/30
7118,Best Western Mccarran Inn,National_Park_Junkie,"Washington DC, District of Columbia",Dec 2014,23,11,do you have shuttle service to the airport?
7119,Best Western Mccarran Inn,rockndadnmom,"Ivins, Utah",Oct 2014,,,Can we leave our car parked here for free while we travel?
7120,Best Western Mccarran Inn,mohsen k,"Cairo, Egypt",Oct 2014,,,"if i asked for late check out, at what time i must leave the hotel and how much this costs me"
7121,Best Western Mccarran Inn,GABRIEL M,,May 2022,,,"hello , My flight arrive at 23,45 hs at night . is the hotel shuttle there or do I NEED to call for it ? thanks GABRIEL"
7122,Best Western Mccarran Inn,laura f.,Italy,Mar 2018,31,,Hello is the parking free? thanks in advance?
7123,Best Western Mccarran Inn,milenarce2017,"Panama City, Panama",Oct 2017,,,Ofrecen transporte a the strip? La distancia es accesible para caminarla?
7124,Best Western Mccarran Inn,Nomad605643,,Jan 2017,2,1,Is it possible to leave your suitcases for a longer period?
7125,Best Western Mccarran Inn,tara0513,"Kyushu, Japan",Dec 2016,,,"I will arrive at the airport at 4 am, and I want to use your shuttle bus. But I'm not sure if I can use the shuttle bus at that time. Does the shuttle bus run at 4 am? And, would you keep my luggage from at 5 am to at 6 p.m? I'm looking forward to receiving your response. Thank you:)"
7126,Best Western Mccarran Inn,Suri,"Sao Paulo, SP",Jul 2016,11,6,Is there any fee for receiving the guests packages ( online shopping)
7127,Best Western Mccarran Inn,Thiagof85,"Brasilia, DF",Nov 2014,,,"the hotel offers guests desk service orders purchased on the internet stores (Amazon, Apple Store)?"
7128,Main Street Station Casino Brewery Hotel,keesha t,,Mar 2022,,,Are pets ok
7129,Main Street Station Casino Brewery Hotel,cheryl a,kennewick,Nov 2021,8,15,Is the breakfast buffet open with the Covid going on?
7130,Main Street Station Casino Brewery Hotel,Kuan,"Kuala Lumpur, Malaysia",Feb 2020,17,5,I was learnt that the deposit $100 will only be returned to the card within 14 days after checking out. Is anyone experienced difficulty or problem to get back the deposit?
7131,Main Street Station Casino Brewery Hotel,Danny S,"Lexington, Kentucky",Jan 2020,11,27,Are coffeemakers in the room?
7132,Main Street Station Casino Brewery Hotel,annbrown2013,"Pearland, Texas",Aug 2019,40,7,Does this hotel have ground rooms.
7133,Main Street Station Casino Brewery Hotel,Blake L,"Woodlake, California",Jun 2019,,,Are there mini fridges and microwave available in the rooms
7134,Main Street Station Casino Brewery Hotel,mike0mearapensac0la,"Las Vegas, Nevada",Dec 2018,19,5,Does anyone know if the buffet at Main Street Station has a fruit station available for the breakfast buffet? Thanks.
7135,Main Street Station Casino Brewery Hotel,CAPALOU,"San Jose, California",Dec 2018,78,10,since you're linked to the Californian hotel- are room rates the same and is booking thru you?
7136,Main Street Station Casino Brewery Hotel,Tammy C,"Crocker, Missouri",Oct 2018,5,3,How much does the Main St. Station charge for a daily resort fee?
7137,Main Street Station Casino Brewery Hotel,Tammy C,"Crocker, Missouri",Oct 2018,5,3,How much is the daily resort fee at the MSS?
7138,Main Street Station Casino Brewery Hotel,Spencer M,"Beijing, China",Aug 2018,32,18,"Now that MSS is charing a resort fee, is wifi in the room free?"
7139,Main Street Station Casino Brewery Hotel,richfletch1,"Lake Wylie, South Carolina",Aug 2018,66,27,How many levels of rooms does this place have? The only two options I see is a king room and and 2 queen bed room.
7140,Main Street Station Casino Brewery Hotel,Dave C,"Seattle, Washington",Jun 2018,54,,"The train noises are WAY less than the freeway! Harley's @ 7 AM and the big trucks. Train side is better. I'll not request the freeway side again. Yes,I will stay there in October,2018... Would you stay there again? Thanks."
7141,Main Street Station Casino Brewery Hotel,Rudolph15,"Lodi, California",Jun 2018,,,Is the $14.95 resort fee per room night or per person per night or other?
7142,Main Street Station Casino Brewery Hotel,Rudolph15,"Lodi, California",Jun 2018,,,Is the $14.95 resort fee per person or per room?
7143,Main Street Station Casino Brewery Hotel,scoobym0m,"Kane, Illinois",Jun 2018,114,40,Is parking free for hotel guests? We also have bconnected sapphire level players cards.
7144,Main Street Station Casino Brewery Hotel,Lynn W,,Apr 2018,,,I am going to be there on Sunday. My flight arrives around 9 am and check in isn't until 3 p.m. Will they store my luggage until check in?
7145,Main Street Station Casino Brewery Hotel,elvisdusty,liverpool,Apr 2018,2,,Is it true main st station is now charging resort fees ? I booked this hotel as it didn’t have resort fees at the time of making the reservation
7146,Main Street Station Casino Brewery Hotel,HighStandards02,"Colleyville, Texas",Mar 2018,39,39,Any idea what the highest non-smoking floor is?
7147,Main Street Station Casino Brewery Hotel,HighStandards02,"Colleyville, Texas",Mar 2018,39,39,Does Triple 7 serve gluten-free beer?
7148,Main Street Station Casino Brewery Hotel,janiced976,"Phoenix, Arizona",Mar 2018,207,54,I called today and they said there WAS a parking fee of 8-13 dollars a day! not FREE
7149,Main Street Station Casino Brewery Hotel,janiced976,"Phoenix, Arizona",Mar 2018,207,54,I heard there is a daily charge to park?
7150,Main Street Station Casino Brewery Hotel,thecat72,,Mar 2018,15,11,Does the casino have a card room?
7151,Main Street Station Casino Brewery Hotel,stieberml,"Wausau, Wisconsin",Feb 2018,,,Has anyone that has stayed at the Main Street Station & requested a non smoking room & not gotten a non smoking room when arriving at 11:00pm or later? I just worry that they might try & give us a smoking room which would cause me to cough continuously.
7152,Main Street Station Casino Brewery Hotel,4kidsNorthernNsw,"Lennox Head, Australia",Feb 2018,17,28,Does MSS have interconnecting rooms?
7153,Main Street Station Casino Brewery Hotel,Barbara F,"Smiths, Alabama",Dec 2017,58,25,How far from Fremont Street? Traveling with an octogenarian.
7154,Main Street Station Casino Brewery Hotel,Lui C,"Hong Kong, China",Nov 2017,16,,"If we only register one player card, so we get discount buffet for two persons? Thanks"
7155,Main Street Station Casino Brewery Hotel,David19582014,"Baton Rouge, Louisiana",Jul 2017,,,Will the front desk accept deliveries *from Amazon* for guests?
7156,Main Street Station Casino Brewery Hotel,graceyb99,"Worthing, United Kingdom",Jun 2017,24,2,I have heard a lot of hotels charge tax on top of the booking fee and there is a charge daily between 12-30 dollars. Does this hotel do that?
7157,Main Street Station Casino Brewery Hotel,Thomas L,"Mount Pleasant, South Carolina",Jun 2017,,,Does main Street allow early check in ?
7158,Main Street Station Casino Brewery Hotel,Rae P,"Duluth, Minnesota",Apr 2017,1,,Is there an outdoor pool
7159,Main Street Station Casino Brewery Hotel,Tbone,,Mar 2017,37,40,are there covered garage parking?
7160,Main Street Station Casino Brewery Hotel,Tbone,,Mar 2017,37,40,"staying here in July, is there free safe covered garage parking? 🍻"
7161,Main Street Station Casino Brewery Hotel,BeachLover,"Seattle, Washington",Mar 2017,15,,Is there a microwave in the room?
7162,Main Street Station Casino Brewery Hotel,Rhonda G,,Mar 2017,,,How to get to and from airport
7163,Main Street Station Casino Brewery Hotel,A Tripadvisor Member,"Singapore, Singapore",Jan 2017,,,Is your reception 24/7? Do u provide shuttle from the airport? Is there grocery store nearby? Do u have ground floor for the king size room near to reception? Do u provide late check-out? Thanks.
7164,Main Street Station Casino Brewery Hotel,Tbone,,Jan 2017,37,40,do hotel have a workout gym? 🏋 thanks
7165,Main Street Station Casino Brewery Hotel,Leon R,"winfield, United States",Jan 2017,2,,how far is this from the strip
7166,Main Street Station Casino Brewery Hotel,amazon93,"Southampton, United Kingdom",Nov 2016,17,31,Hi could you tell me how far the hotel is from the main strip? Thanks
7167,Main Street Station Casino Brewery Hotel,Dave C,"Seattle, Washington",Oct 2016,54,,"Yeah,you are correct in the casino music: NONE. The DTG has 80's music at just the right level. WAY better. The Fremont is the most smoky casino down town. Low ceilings and terrible ventilation. Yes,I agree. BUT,the gaming and machines at the MSS offer better odds for the players."
7168,Main Street Station Casino Brewery Hotel,darwinlunn,"Great Falls, Montana",Sep 2016,,,Is there a swimming pool availabe
7169,Main Street Station Casino Brewery Hotel,HI_TRVLR,"Honolulu, Hawaii, USA",Aug 2016,40,33,"Hi, Is there a guest laundry at Main Street Station, or nearby? We plan to stay there several days and will need this service, without paying high hotel cleaning charges. Thanks in advance."
7170,Main Street Station Casino Brewery Hotel,Lisa D,"Cairns Region, Australia",Aug 2016,13,23,How do you book a site at the RV park if there is no online link
7171,Main Street Station Casino Brewery Hotel,mitsaylo3,"Victoria, Canada",Jul 2016,21,20,does the property have a swimming pool and hot tub
7172,Main Street Station Casino Brewery Hotel,Monique,"Columbus, Ohio",Jun 2016,3,,Do they have free wifi?
7173,Main Street Station Casino Brewery Hotel,stldr15,"Fresno, California",Jun 2016,,,Can we use a debit card instead of credit card for on file?
7174,Main Street Station Casino Brewery Hotel,shp1,"Auckland Central, New Zealand",May 2016,47,36,Hi is it safe to walk to the Fremont street show and entertainment at night from here thanks
7175,Main Street Station Casino Brewery Hotel,Ralph K,"Rockford, Illinois, United States",Apr 2016,29,10,is their a pool
7176,Main Street Station Casino Brewery Hotel,Donald K,"Milwaukee, Wisconsin",Mar 2016,13,8,What about the Room Tax ???? How much??
7177,Main Street Station Casino Brewery Hotel,Stephen F,"Sparks, Nevada",Feb 2016,57,19,valet parking?
7178,Main Street Station Casino Brewery Hotel,Timothy C,"Baxter Springs, Kansas",Dec 2015,3,1,Does Main Street Station have suites? Not mentioned on online booking that I can find. Thanks!
7179,Main Street Station Casino Brewery Hotel,crawfie97,,Dec 2015,9,3,how is availability faring since economy picked back up?
7180,Main Street Station Casino Brewery Hotel,Skiis,"Whistler, Canada",Oct 2015,32,13,Do they offer free shuttle service to and from the airport?
7181,Main Street Station Casino Brewery Hotel,QiongXu,"Atlanta, Georgia",Oct 2015,,,"Do you charge resort fee? If so, how much? Thanks"
7182,Main Street Station Casino Brewery Hotel,SomethingIsHere,"Redmond, Washington, USA",Sep 2015,14,4,Can you tell me what the charge is for wifi at the Main Street station (Las Vegas)? - Thanks
7183,Main Street Station Casino Brewery Hotel,Ellen D,"Lander, Wyoming",Sep 2015,,,"do you have smoking rooms, do you have ""flight and hotel"" deals"
7184,Main Street Station Casino Brewery Hotel,JenJen1972,,Aug 2015,43,22,Where are the quietest rooms for light sleepers?
7185,Main Street Station Casino Brewery Hotel,JenJen1972,,Aug 2015,43,22,Do all rooms have flat screens and sports channels like ESPN or FOX Sports?
7186,Main Street Station Casino Brewery Hotel,Sue63301,"Saint Louis, Missouri",Jun 2015,,,"Is it possible to get a coffee maker upon request? If so does it comes with the coffee, sugar and cream?"
7187,Main Street Station Casino Brewery Hotel,Jeff B,"Gold Canyon, Arizona",Jun 2015,3,10,Where is the pool?
7188,Main Street Station Casino Brewery Hotel,Sue63301,"Saint Louis, Missouri",May 2015,,,"Coming out 7/26/15, have a Mac laptop.Will there be any complications with the wifi hookup in the room. If so any ideas..Thanks"
7189,Main Street Station Casino Brewery Hotel,Angela M,"Scottsdale, Arizona",Feb 2015,160,52,"Hi, How far is MSS to the strip? Is there a hotel shuttle?"
7190,Main Street Station Casino Brewery Hotel,Mike A,"Cocoa, Florida",Jan 2015,,,is there an airport shuttle?
7191,Main Street Station Casino Brewery Hotel,Mike A,eagan,Jan 2015,15,1,are the beds comfy?
7192,Main Street Station Casino Brewery Hotel,Dan T,"Lihue, Hawaii, United States",Dec 2014,,,Do your rooms have wifi? Free or is there a charge to use WiFi?
7193,Main Street Station Casino Brewery Hotel,MrsDubs,Colorado,Dec 2014,9,1,"We'll be at your hotel over New Year's Eve (for the first time), though we stay downtown often. Just heard that they charge $30 pp to get onto the Fremont Street Experience for NY Eve. Really?? Do people get a discount if staying at a downtown hotel?"
7194,Main Street Station Casino Brewery Hotel,Barbara B,,Nov 2014,,,"We always stay at the Main Street. Everything is great except for the refrigerator in the room. It is so cold it freezes the bottles of water or soda so much so if you let it melt of course the soda looses the carbonation or when you open the cap it bubbles right out of the bottle. There is no adjustment to lower the temperature. we always get different rooms & it happens each time. We talked to different people staying there & they experience the same problem. In the past, a few times I have called it to the attention of the agent at the registration desk when we were checking out but nothing has come out of it. Could you please take care of this problem. Like I said it happens no matter what room we get. Other than that, we love staying at the Main Street"
7195,Main Street Station Casino Brewery Hotel,wantobeonvacation,"Brownsburg, Indiana",Nov 2014,6,2,Do they accept debit cards at check in or do you have to have a Credit card?
7196,Main Street Station Casino Brewery Hotel,cmst416,cmst416,Nov 2014,101,4,I have heard that the MSS does not have coffee pots in the rooms. How do people deal with this situation?? I have a very hard time moving without my morning coffee.
7197,Main Street Station Casino Brewery Hotel,agilman104,"Philadelphia, Pennsylvania",Nov 2014,2,,Is there a bridge from the Califorina to MSS? Where does one find it? Is it better to use or to walk outside?
7198,Main Street Station Casino Brewery Hotel,Peggy H,"Pueblo, Colorado",Sep 2014,,,are you pet friendly? and rate for nights of 10/10-10/12
7199,Main Street Station Casino Brewery Hotel,Peggy H,"Pueblo, Colorado",Sep 2014,,,"Hi are you pet friendly, I have a 8 lb dog?"
7200,Main Street Station Casino Brewery Hotel,Ivan H,CANOGA PARK,Jun 2014,79,44,"Does Main Street Station charge a resort fee? If so, how much? Thanks"
7201,Main Street Station Casino Brewery Hotel,ge052,"Mar del Plata, Argentina",Dec 2019,14,2,Tiene servicio de transporte al strip y aeropuerto?
7202,Main Street Station Casino Brewery Hotel,maritza_degrr,"Monterrey, Mexico",Jun 2018,19,22,Is it difficult to arrive from this ponit to the stip avenue?
7203,Main Street Station Casino Brewery Hotel,maritza_degrr,"Monterrey, Mexico",Jun 2018,19,22,"What does the fee includes? And, in the other hand, do they offer a free transfer to the airport?"
7204,Main Street Station Casino Brewery Hotel,Marie L,"Antibes, France",Apr 2018,133,50,"Hi everybody ! :) I would like to see the Berlin wall in the men's bathroom but I am a woman , can I go or ask someone to bring me there ? Thanks a lot"
7205,Main Street Station Casino Brewery Hotel,Yvette,,Apr 2018,18,17,Is late check-out possible and what is the fee?
7206,Homewood Suites by Hilton Las Vegas Airport,C&F,"Los Angeles, California",Jun 2022,848,78,"Hi there, does the hotel still provide free back and forth shuttle to the strip?"
