hotel_name,location,wrote,rating,title,comment
Hilton Garden Inn Montevideo,"Balcarce, Argentina",July 2017,5,MUY BUENO EN TODO.,"excelente, precio y calidad, volverè a hospedarme en el. yo viajo mucho por placer y aseguro que en pocos hoteles me e sentido tan bien tratado . además el hecho de contar con un shopping, al lado es muy importante."
Hilton Garden Inn Montevideo,"Balcarce, Argentina",July 2017,5,Muy recomendable alojamiento,"Buena relación precio-calidad del servicio. Buena localización, cercana a restaurantes, servicios varios, etc. Impecable el cuarto, muy buena la atención del personal. Interesante acceso al centro comercial para quien desee efectuar compras."
Hilton Garden Inn Montevideo,"Balcarce, Argentina",July 2017,5,Fin de semana ideal,"Estuvimos un fin de semana en Montevideo. El hotel es muy lindo, buena ubicacion y excelente atencion. Las habitaciones son muy comodas y el desayuno completisimo. Esta comunicado con el shopping Montevideo y hay cerca varios restaurantes y bares para salir a la noche"
Hilton Garden Inn Montevideo,"caba, Argentina",July 2017,5,El mejor hotel de Montevideo,"Excelente todo. Desde la atencion, limpieza, ubicacion. El personal muy amable. Las habitaciones comodas y confortantes. Ideal para ir en familia. Aprovechar el shopping Montevideo. El hotel cuenta con muy buena señal de wifi"
Hilton Garden Inn Montevideo,"caba, Argentina",July 2017,5,Excelente establecimiento excelente personal,Excelente establecimiento excelente personal mi estadía fue excelente. Muy buena predisposición con los huéspedes. Huéspedes conformes tanto adultos como niños quedo muy agradecida con todo el personal
Hilton Garden Inn Montevideo,"caba, Argentina",July 2017,4,Excelente relacion precio calidad,Estuve hospedad durante 1 noche y fueron muy amables. La habitación es muy grande y espaciosa con muchas comodidades y limpia. EL desayuno es muy completo y el hotel tiene una entrada directa al shopping. La ubicación es excelente en el centro de la ciudad y tiene una vista maravillosa.
Hilton Garden Inn Montevideo,"caba, Argentina",July 2017,4,Muy buen hotel,"Muy buena la ubicación, la atención del personal, el desayuno perfecto, la pileta correcta... viajé en invierno tal vez en verano preferiría una pileta al aire libre. De todas maneras volvería al hotel."
Hilton Garden Inn Montevideo,"caba, Argentina",July 2017,5,Muy recomendable,Excelente hotel con una muy buena ubicación que permite además el acceso al Montevideo Shopping directamente desde el hotel. El personal es excelente y altamente calificado. El servicio de desayuno es muy bueno y variado.
Hilton Garden Inn Montevideo,"caba, Argentina",July 2017,5,Excelencia y cordialidad,"Excelente ubicación en Pocitos al lado del Montevideo Shopping. Habitación amplia y confortable, muy bien equipada. El hotel ofrece cupones de descuento para compara en el Shopping al que se accede directamente desde el hotel. Todo el personal sumamente cortez y a disposición de ayudar en todo momento"
Hilton Garden Inn Montevideo,"caba, Argentina",July 2017,5,excelente!,muy buena ubicacion al estar pegado al shooping te salva cualquier coimpra urgente. servicio excelente y muy atentos a disposición siempre para cualquier inconveniente. el desayuno es amplio y riquisimo. el almuerzo y cena excelente calidad . las habitaciones amplias
Hilton Garden Inn Montevideo,"caba, Argentina",July 2017,5,Cálida estadía,"Mi pareja y yo nos hespedamos en el Hilton Garden Inn Montevideo en Julio 2017. La atención de todo el staff fue inmejorable. Todos muy serviciales y amables. El servicio de desayuno fue muy completo y delicioso. Optamos por almorzar en las instalaciones del hotel, a precios muy razonables. En cuanto a su ubicación, el hotel está conectado al shopping Montevideo, lo que nos permitió ir de compras y al cine sin alejarnos demasiado. La habitación, muy amplia; con una cama que invita a no salir de ella en todo el día (más aún si llueve, como nos pasó a nosotros). Definitivamente, volveríamos a hospedarnos aquí."
Hilton Garden Inn Montevideo,"caba, Argentina",July 2017,4,Algunos Problemas,"El hotel tiene un mal acceso a sus cocheras , en nuestro caso a la salida pedimos retirar el equipaje del cuarto y nos dijeron que no contaban con el personal en ese momento , por ultimo el inodoro del baño presentaba malos olores , es un Hilton y me parece que esos problemas no tiene por que tenerlos ."
Hilton Garden Inn Montevideo,"caba, Argentina",June 2017,4,Comodo hotel. Bien ubicado. Facil acceso.,Excelente hotel. Buena ubicación. Muy buena atención. La habitación cómoda y excelente vista (piso 9 y con balcón). El desayuno muy bueno con variedad y calidad. La cochera es cómoda pero para pocos autos (16). En caso de no tener cochera se utiliza la del mall.
Hilton Garden Inn Montevideo,"Buenos Aires, Argentina",June 2017,5,Nuevo y excelente,"Excelente relación precio/calidad/infraestructura. Conectado internamente al shopping (proveen bouchers de descuentos), con cochera interna cubierta. Un poco lejos del centro pero compensa con habitaciones amplias y con buena vista al río."
Hilton Garden Inn Montevideo,"Buenos Aires, Argentina",June 2017,5,Excelente estadía!,"Muy interesante la propuesta de integración con el shopping, sobretodo en invierno ya que están comunicados y no salís a la calle. Muy lindas y cómodas habitaciones, servicio excelente, teníamos que ir a tomar el barco alrededor de 14:30 hs y nos extendieron la estadía hasta esa hora sin inconvenientes."
Hilton Garden Inn Montevideo,"Buenos Aires, Argentina",June 2017,5,Muy buen hotel,"Una buena experiencia. Instalaciones excelentes, buen trato del personal. Buena localización, al lado de un gran shopping y de buenos restaurantes y bares. Aunque bastante alejado del centro y la ciudad vieja."
Hilton Garden Inn Montevideo,"Buenos Aires, Argentina",June 2017,5,estadia de compras,"muy cómoda la integración del Hotel con el shopping, en particular considerando el mal tiempo. Ideal para paseo de compras. Me propusieron conservar la habitación hasta las 17 hs, atendiendo q mi horario de salida era a las 18.45. Muy diligentes en el check-in y el check-out"
Hilton Garden Inn Montevideo,"Buenos Aires, Argentina",June 2017,4,Una vez más Hilton Cumple mis expectativas,"Excelente hotel con muy buen servicio desde el check in hasta el check out. Accesible, cómodo, silencioso y limpio. Recomendable 100% tanto para negocios por su ubicación como para relax. Excelente trato de su personal y muy buen servicio en restaurante. El desayuno muy recomendable."
Hilton Garden Inn Montevideo,"Buenos Aires, Argentina",June 2017,5,estadia excelente en montevideo,"un hotel de excelente calidad donde la relacion precio /servicio es la adecuada,excelentes instalaciones muy buena ubicacion,lo recomiendo totalmente,muy buena predisposicion de todo su personal,ambiente muy cuidado"
Hilton Garden Inn Montevideo,"Buenos Aires, Argentina",June 2017,5,Muy buen Hotel,"Me gusto mucho la ubicacion, la atencion del personal es excelente, se desviven por explicarte y solucionarte todo, es lo que mas me llamo la atención, el hotel optimo todo, ni un problema, acceso directo al shopping, estacionamiento cómodo, la habitación de primera, un lujo de hotel, si vuelvo a montevideo ni busco otro, voy a este directamente, lo mejor, la atención del personal, destacado"
Hilton Garden Inn Montevideo,"Buenos Aires, Argentina",June 2017,4,Excelente estadía,"Muy bueno el hotel. La atención excelente. Desayuno completo. Las habitaciones tienen poca luz y si bien tiene pileta climatizada y gym agregaría un sauna/sector de spa. El hotel tiene un acceso al Shopping lo cual es muy útil, sobre todo los días de frío y viento. Hotel muy tranquilo y variedad de opciones cerca para comer,pasear un poco por la costanera y realizar compras. De la ciudad vieja estás en 20min. Recomiendo !"
Hilton Garden Inn Montevideo,"Buenos Aires, Argentina",June 2017,3,buena opcion para un par de noches,moderno y funcional lindero al shopping ideal si te gustan las compras en linda zona contra incomodo estacionamiento baño chico poca iluminacion en general todo a media luz lo cual resulta molesto en la habitacion.
Hilton Garden Inn Montevideo,"Buenos Aires, Argentina",June 2017,1,No parece un hotel de categoría,No tiene botones para llevar el equipaje No hay valet Parking para estacionar el automóvil Pileta de tamaño mínimo No proveen batas ni PATUFLAS para ir a la pileta El estacionamiento es en shoping vecino con las dificultades de acceso de cualquier mercado Parece una pensión y no un hotel de categoría
Cala Di Volpe Boutique Hotel,"Buenos Aires, Argentina",March 2022,3,No pidas los huevos al gusto,"En general regular, es un hotel viejo, con ascensores muy reducidos que dan poca confianza. Las habitaciones parecen de hace 30 años. Algo muy bueno es que tiene una magnifica ubicacion. El desayuno te lo ofrecen con la tarifa incluida, es bueno el buffete, pero no pidas que te cocinen nos huevos porque no le ponen el menor interes(muestro evidencia en foto). La gente que atiende el restaurant esta totalmente ocupada en sus propias conversaciones y descuuidan al comensal. El precio me parece desproporcionado $130 dls la noche."
Cala Di Volpe Boutique Hotel,"Buenos Aires, Argentina",April 2022,5,Muy buen hotel,"Excelente hotel, amables, rico restaurant, muy buena ubicación, a pasos de la playa en plena costanera, a pasos de ricos restaurantes y mall para compras, grata experiencia. Llegue muy temprano por el vuelo y gentilmente me dieron la habitación, ademas un día estuve un tanto enferma y el restaurant muy amables me dieron una rica cena más sana"
Cala Di Volpe Boutique Hotel,"Buenos Aires, Argentina",April 2020,5,Muyyy Recomendable!!!,"En este tiempo del COVID-19 un hotel que además de estar abierto para los que debemos continuar trabajando, continúan ofreciendo desayuno y comidas (limitadas por supuesto) con la “excelente onda” de Estéfano en el salón y la cocina (desdoblándose para atender Muy Bien a los pocos huéspedes), cómo así también Melisa en la Recepción. Muchas Gracias"
Cala Di Volpe Boutique Hotel,"Buenos Aires, Argentina",January 2020,5,Muy bueno,"Estábamos entre dos opciones y terminamos eligiendo este hotel por las recomendaciones de Tripadvisor... fue una excelente decisión. Muy bien ubicado, a una cuadra del mall Punta Carreras, al lado de la rambla y de buenos restaurantes. Además, la atención del personal es un 10, todos muy atentos y preocupados. Finalmente, el desayuno es muy bueno, muy completo. Recomendado!"
Cala Di Volpe Boutique Hotel,"Buenos Aires, Argentina",August 2019,5,Hermosa vista al mar,"Hotel con espléndidas vistas al mar. Central, con la posibilidad de llegar a pie a todos los lugares interesantes, o más bien, con las bicicletas que el hotel pone a disposición de los huéspedes de forma gratuita. Personal acogedor, súper cortés y servicial. Habitaciones tranquilas con conexión gratuita. Las ventajas de este hotel son sin duda la ubicación, la vista y la relación calidad-precio."
Cala Di Volpe Boutique Hotel,"Buenos Aires, Argentina",December 2019,5,"Increíbles vistas, personal excelente en una locación fantástica","La habitación con excelentes vistas a la costa, muy amplia y super cómoda. El personal muy dedicado y amable se lleva el premio mayor. Los amenities de la habitación fantásticos desde el cafe/te de cortesía hasta los albornoces, todo excelente. Asimismo detestable el equipo de música bluetooth, le sacamos provecho. Si bien no esta ubicado en el centro de la ciudad es mucho mas lindo este barrio que allí, Punta Carretas ofrece de todo y de muy buena calidad, tanto que no es necesario hospedarse en el centro. El desayuno puede mejorar en cantidad aunque es correcto. No nos dimos cuenta que tenían una carta de preparaciones con huevo para el desayuno y por ello no los pedimos. Estaba en la misma mesa pero nunca vimos la carta jajaja"
Cala Di Volpe Boutique Hotel,"Buenos Aires, Argentina",December 2019,3,Aceptable,"El punto es excelente, para desenchufarse luego de jornadas de congreso. 2 aspectos negativos (por el costo), una es la insonorización de las habitaciones (al menos en la que yo estuve, 401, frente a la rambla). Al no tener doble vidrio/ventana, hasta que no se calma el tránsito, es complicado dormirse por al ruido exterior. El otro punto es que no logré nunca, hacer cerrar del todo las cortinas, y me despertaba cuando salía el sol."
Cala Di Volpe Boutique Hotel,"Buenos Aires, Argentina",November 2019,5,Excelente servicio y muy buena disposición por parte del personal,"Tuve la experiencia de ir con amigas a merendar, realmente todas las cosas que tienen a disposición para servirte son exquisitas, frescas y cuentan con una gran variedad. Los mozos súper atentos y amables. Cabe destacar la vista espectacular del restaurante. Súper recomendable"
Cala Di Volpe Boutique Hotel,"Buenos Aires, Argentina",October 2019,5,Cada día mejor,"En esta oportunidad me hospedé en la habitación 1001 . Súper Súper recomendable. Hermosa ,con todo lo necesario para tener una estadía increíble. La atención impecable como siempre . Reitero son el mejor hotel de Punta Carretas, los elijo y seguiré eligiendo siempre . Gracias Cala Di Volpe ! 💙"
Cala Di Volpe Boutique Hotel,"Buenos Aires, Argentina",October 2019,5,Excelente atención,Estuve con mi amiga el día sábado desguntando la merienda que ofrecen en Cala Di Volpe. La atención excelente. La calidad de los productos riquisimos. Muy agradable y familiar el lugar que ofrecen para los que vamos a pasar un ratito desgustando y disfrutando de sus servicios. Me gustaria vistarlo con mi esposo. Gracias
Cala Di Volpe Boutique Hotel,"Montevideo, Uruguay",October 2019,5,"Excelente atención y servicio, personal muy amable y servicial","Excelente ubicación, con muy buena vista, habitaciones cómodas y amplias. Muy buen servicio y amabilidad de sus colaboradores, calidad precio adecuado. Excelente servicio de desayuno con una calidad de alimentos y productos. Nos facilitaron bicicletas para pasear por toda la Rambla sin coto alguno. Fue una muy buena y linda experiencia."
Cala Di Volpe Boutique Hotel,"Montevideo, Uruguay",October 2019,5,Merienda Familiar,"Un habiente muy ameno para compartir en familia, amigos o simplemente solo. En un lugar privilegiado con una vista magnífica de la rambla de Montevideo. Muy buena experiencia! Excelente atención del personal y calidad de los productos Sumamente recomendable"
Cala Di Volpe Boutique Hotel,"Montevideo, Uruguay",October 2019,5,Excelente cumpleaños en Cala di Volpe,"Recién ( 8 al 10 Octubre. 19 ) pase mi cumpleaños en el Cala di Volpe, una magnífica experiencia, me hicieron sentir como en casa, una magnífica habitación con una vista panorámica del río de La Plata, muchas atenciones y mimos por parte del hotel, una estadía que guardare con mis buenos recuerdos, por siempre."
Cala Di Volpe Boutique Hotel,"Montevideo, Uruguay",October 2019,5,Té de amigas.,Se destaca la calidez humana sumada al servicio. Es un lugar de nivel que brinda un ambiente con muy buena onda variado buffet y excelente ubicación sobre la rambla. Totalmente disfrutable. Éxitos y adelante!!!
Cala Di Volpe Boutique Hotel,"Montevideo, Uruguay",October 2019,5,Excelente!,"Excelente atención y excelente calidad!! Lugar super recomendable para ir en familia o con amigos. La vista del lugar es de las más lindas de Montevideo, un placer pasar la tarde allí. Sin dudas volveremos."
Cala Di Volpe Boutique Hotel,"Montevideo, Uruguay",September 2019,5,La mejor merienda de la ciudad,"Ya había tenido el placer de conocer la merienda que ofrece el restaurante Azzurro, perteneciente al Hotel Cala Di Volpe, por eso fue mi primera elección para festejar mi cumpleaños. Me encantan las meriendas y he probado casi todas las opciones que se ofrecen en Montevideo, y sinceramente creo que la del Cala Di Volpe es la mejor, por lejos. Los productos que se ofrecen son de primera calidad, se nota que todo es bien fresco y es delicioso. Los postres siempre son lo primero que se termina, pero en seguida reponen todo y es muy difícil elegir entre todas las opciones que ofrecen, ya que todos son riquísimos. El servicio es excelente, y los mozos son muy amables. Si bien la merienda es de estilo buffet, en la mesa te sirven café, té y leche, además de jugo de naranja, que dicho"
Cala Di Volpe Boutique Hotel,"Montevideo, Uruguay",October 2019,5,Reunión de amigas,"Inmejorable todo , buena atención , lugar acogedor , un ambiente ameno y el bufete espectacular, pásamos hermoso lo recomiendo 100%no queríamos irnos , la vista a la rambla impagable volveremos a ir sin lugar a dudas"
Cala Di Volpe Boutique Hotel,"Montevideo, Uruguay",October 2019,4,Muy lindo hotel,"Muy buena ubicación y muy cordiales todos sus empleados. Si bien el menú es reducido, es de muy buena calidad. A mejorar es el estacionamiento, es reducido y presenta la incomodidad de tener que bajarse del auto para que lo abran"
Cala Di Volpe Boutique Hotel,"Montevideo, Uruguay",September 2019,5,"Excelente!!! Ubicación perfecta, vista a la playa, muy cercano al shopping Punta Carretas. Zona de restaurantes y bares.","Realmente disfrutamos a pleno, instalaciones en excelente estado, desayuno fabuloso, personal con una atención sobresaliente. Nos hospedamos en una habitación córner, desde la misma la vista es inmejorable, la Rambla, la playa, el mar, el amanecer. Y la cercanía a bares, restaurantes, shopping hace todo más fácil. Volvería sin dudarlo."
Cala Di Volpe Boutique Hotel,"Montevideo, Uruguay",September 2019,5,Merienda con amigas,"Con dos amigas supimos disfrutar de una exquisita merienda buffet en el hotel. El personal del buffet súper amable, la comida deliciosa y el salón muy lindo! Súper recomendable! Seguro volveremos!!!!!"
Cala Di Volpe Boutique Hotel,"Montevideo, Uruguay",September 2019,5,La mejor merienda de Montevideo,"Excelente la calidad y sabor de los productos, excelente la atención y hermosa vista de nuestra bella rambla. Qué más pedir para pasar un momento delicioso con gente querida. Totalmente recomendable!!"
Cala Di Volpe Boutique Hotel,"Montevideo, Uruguay",September 2019,5,Excelente Hotel,"Hemos concurrido en varias oportunidades al Servicio de Té Buffett , en otras a sus salas de conferencias , la vez que nos íbamos a alojar tuvimos un contratiempo personal pero tenemos pendiente nuestra visita. Siempre el trato es excepcional , las instalaciones altamente confortables. Continuaremos concurriendo tantas veces nos sea posible"
Cala Di Volpe Boutique Hotel,"Montevideo, Uruguay",September 2019,5,Una vista espectacular!,"Confortable, cálido, y unas vistas increíbles!! Buena ubicación y excelente atención. Fui por negocios pero lo recomendaría totalmente para ir en familia y/o en pareja. No tuve oportunidad de probar los servicios pero me encantó!"
Cala Di Volpe Boutique Hotel,"Montevideo, Uruguay",September 2019,5,Te buffet,"Fuimos a tomar el té, excelente todo, mucha variedad, todo fresco y muy rico, la atención del personal impecable, muy atento, es la tercera vez que voy y volveremos. El lugar precioso, la vista muy linda."
Cala Di Volpe Boutique Hotel,"Montevideo, Uruguay",August 2019,5,Meriendas muy recomendables con una vista genial!,"He ido muchas veces a la merienda buffet con grupo de amigas y siempre quiero volver. La comida y la atención excelente. Tanto lo dulce como lo salado muy rico y variado. Siempre pendientes de que no falte el jugo en la mesa, el té y el café, también hay chocolate para servirse."
Cala Di Volpe Boutique Hotel,"Montevideo, Uruguay",September 2019,5,Merienda altamente recomendable!,La merienda estilo buffet allí fue una muy buena experiencia. He ido más de una vez y siempre deseo volver! La atención fue excelente al igual que la comida. La vista de la rambla es hermosa. Buena relación calidad - precio.
Cala Di Volpe Boutique Hotel,"Montevideo, Uruguay",September 2019,5,Viaje Montevideo,"El Cala di Volpe es uno de los hoteles emblemáticos en Montevideo; yo lo recomiendo por muchas fortalezas entre ellas: ubicación, servicio, la calidad de su comida y por ese toque de distinción como pocos hoteles en Montevideo"
Cala Di Volpe Boutique Hotel,"Montevideo, Uruguay",August 2019,5,Meriendas excelentes y muy recomendables!,"Las meriendas tipo buffet son súper completas y riquísimas. Realmente hay de todo para elegir! Además la relación precio-calidad es muy buena al igual que la atención. Lo recomiendo, especialmente para ir en grupo!"
Cala Di Volpe Boutique Hotel,"Montevideo, Uruguay",September 2019,5,Muy familiar y servicial,"Está excelente ubicado en una zona muy tranquila y bonita sobre la rambla , para disfrutar de una buena caminata (bici/monopatín etc.)o simplemente contemplar la belleza del Río de la Plata y sus costas. A dos cuadras está el Shopping Punta Carretas que cuenta con una variada plaza gastronómica y múltiples servicios. Su restaurante tiene un entorno increíble, y un excelente té buffet a la tarde para disfrutar en familia o con amigos. El personal es muy cálido y servicial."
Cala Di Volpe Boutique Hotel,"Montevideo, Uruguay",September 2019,5,Excelente atención y amabilidad de todo el personal,"Siempre que he estado allí he pasado muy bien, lo recomiendo, el servicio de te buffet es excelente, muy disfrutable, en un lugar inmejorable de Montevideo, frente al mar, permitiendo estar cerca de centros comerciales pero no en el medio del ""ruido"" de la ciudad."
Cala Di Volpe Boutique Hotel,"Avellaneda, Argentina",August 2019,5,Excelente atención de todo el personal,"la ubicación perfecta, la habitación muy cómoda, el desayuno muy completo y por sobre todo la calides de todo el hotel en general los ascensores están siempre disponibles. el servicio a la a¿habitación es excelente"
Cala Di Volpe Boutique Hotel,"Avellaneda, Argentina",August 2019,5,Todo perfecto y en un lugar genial,"Hotel ubicado en un lugar excelente y de gran calidad ,buen gusto y muy buena atención. Completisimo el desayuno y súper cómodas y equipadas las habitaciones. Cerquisima del Shopping Punta Carretas y su complejo, frente al mar con vistas hermosas y especial para caminar por la Rambla..."
Cala Di Volpe Boutique Hotel,"Avellaneda, Argentina",August 2019,5,Siempre vuelvo,"Siempre que visito Montevideo voy al Cala Di Volpe. La ubicacion inmejorable, la atencion es excelente y las instaciones tambien. Me encanta la hora de merienda a la tarde. Se pueden pedir bicicletas para pasear por la rambla sin costo. La zona es muy segura."
Cala Di Volpe Boutique Hotel,"Avellaneda, Argentina",August 2019,5,Siempre sorprenden con sus detalles,"Es mi lugar elegido cada vez que viajo a Montevideo. Me siento como en ""casa"" . La atención es cálida desde la recepción pasando por todo el personal. Desayuno excelente. Habitaciones comodísimas . Limpieza 10 puntos. La ubicación es genial. Sin dudas es el hotel en Punta Carretas! Altamente recomendable."
Cala Di Volpe Boutique Hotel,"Avellaneda, Argentina",July 2019,4,Me gustó mucho,"El hotel está muy bien ubicado, frente a la rambla de Montevideo, en una zona muy linda y a dos cuadras del shopping. La habitación que nos tocó fue muy cómoda, con buena cama y ropa de cama excelente. La calefacción funciona muy bien, considerando que nos tocaron días bastantes fríos. El baño, impecable. El desayuno es muy completo y se sirve en un bar, con excelentes vistas del Río de La Plata. Además todo el tiempo hay disponible en la recepción agua y café para los huéspedes. Por las tardes, hasta las 19:30 hs, sirven un te buffet completo y muy rico, no incluido en la tarifa, pero de costo accesible. El personal es atento. Marcelo, uno de los mozos del bar, se destacó por la gran cantidad de sugerencias que nos dio para conocer la ciudad. Tiene cochera de pago (U$S 15/día),"
Cala Di Volpe Boutique Hotel,"Avellaneda, Argentina",May 2019,5,Hermosa vista,"El hotel tiene una hermosa vista al Río de la Plata y una excelente ubicación. La zona es muy segura y está cerca del centro comercial “punta carretas”. La atención es bastante buena y el desayuno me gustó más. Pero la vista, esa fue inigualable."
Cala Di Volpe Boutique Hotel,"Avellaneda, Argentina",May 2019,5,Excelente hotel para estar en familia,"Excelente ubicación, el desayuno es muy bueno, las instalaciones, el personal. Recomendado ampliamente a familias que viajan solas o con niños. Frente a la rambla, se puede caminar, tomar transporte o taxi. Un centro comercial y supermercados cerca."
Cala Di Volpe Boutique Hotel,"Avellaneda, Argentina",May 2019,4,Muy bueno,"En la mejor ubicación de Montevideo, con vista al río inmejorable y un staff de gente muy amable es grato ser huésped del hotel. El desayuno Buffet muy completo y un restaurante acorde al hotel con servicio de cena. Hay que reservar el parking pero no es un inconveniente porque es fácil encontrar donde estacionar."
Cala Di Volpe Boutique Hotel,"Avellaneda, Argentina",April 2019,5,Excelente,Excelente Hotel. Desde el día q ingresé todo perfecto. Habitaciones con vista a la rambla imperdible. Muy buen desayuno. Es un hotel para recomendar. Siempre que vuelva a Montevideo pasare por Cala Di Volpe
Cala Di Volpe Boutique Hotel,"Avellaneda, Argentina",July 2018,5,Un alojamiento ideal para disfrutar Montevideo,"Excelente Hotel, Inmejorable atención y muy buena ubicación para conocer Montevideo. El desayuno muy bueno. Me aloje en una habitación esquinera a un precio muy conveniente; es muy amplia y tiene una vista al Rio de la Plata que es fabulosa"
Cala Di Volpe Boutique Hotel,"Santiago, Chile",March 2019,4,Buena opción,"Si visitas Montevideo este hotel es una muy buena opción, bien ubicado frente a la Rambla en Punta Carretas, buenas habitaciones, excelente desayuno y lo mejor la gentileza de todo el personal, siempre dispuestos a solucionar las consultas e imprevistos"
Cala Di Volpe Boutique Hotel,"Santiago, Chile",February 2019,3,"Muy buen hotel, pero bastante caro para lo que ofrece","Está muy bien ubicado, el trato del personal es muy bueno, las habitaciones son buenas en confort y limpieza, pero por el marketing parecen de corte superior. El desayuno es bueno pero nada distinto a lo que ofrecen hoteles de la misma categoría. A mi entender está sobrevalorado y más cuando se lo compara con hoteles similares de otros países y mejores, y no son tan caros."
Cala Di Volpe Boutique Hotel,"Santiago, Chile",February 2019,4,Óptima Ubicación,"Situado frente a la Rambla en Punta Carretas.. Su atención es muy buena , como así también su desayuno !! Muy cerca de todo !! Algo a mejorar , sus cuartos , decorado y ambientación fuera de época !! Nunca tienen cochera, pues solamente tienen 3 !!"
Cala Di Volpe Boutique Hotel,"Santiago, Chile",January 2019,5,Siempre los vuelvo a elegir,Viajo seguido por trabajo y disfruto mucho de las comodidades del hotel . Tanto el entorno como las instalaciones hacen que tu viaje sea perfecto El personal del hotel es muy amable. Las habitaciones son cómodas y la limpieza se destaca. Desayuno adecuado. Cuenta con un mini gym. Hay habitaciones de distintas categorías pero son todas excelentes. Siempre vuelvo al Cala Di Volpe y disfruto del placer de caminar por la rambla y contar con un buen acceso a Ciudad Vieja. Gracias !
Cala Di Volpe Boutique Hotel,"Santiago, Chile",January 2019,5,excelente experiencia,"Hotel super profesional; con excelente servicio, staff y ubicacion. Habitacion muy amplia y limpia. Disfrutamos de un desayuno muy complete con hermosa vista a la rambla. Quedamos muy conformes con nuestra estadia y lo recomendamos."
Cala Di Volpe Boutique Hotel,"Santiago, Chile",November 2018,5,Estupenda estadia,"Todo en este hotel es de primera calidad, desce la recepción a la llegada , al maravilloso desayuno y a la maravillosa localización en la Rambla de frente al Rio de la Plata. Viajo anualmente a Montevideo, y de ahora en adelante Cala Volpe sera mi hotel durante futuras visitas."
Cala Di Volpe Boutique Hotel,"Santiago, Chile",December 2018,5,Exelencia y Profesionalidad,"Nos alojamos el día 29/12/18,nuestra llegada se produjo durante un aguacero en Montevideo y mucho antes del check in, ademas existía un error en la emisión de la reserva por parte de la empresa de turismo. Todos estos inconvenientes fueron resueltos con profesionalidad inmediatamente. Las instalaciones impecables,la atención del personal merece ser destacada."
Cala Di Volpe Boutique Hotel,"Santiago, Chile",December 2018,5,Buena Opción,"La experiencia fue muy buena, estuvimos del miércoles 19 al domingo 23 de diciembre en el hotel. Llegamos un par de horas antes del check in y aun así nos entregaron la habitación sin problemas, lo mismo el check out que es a las 11 am y nos pudimos quedar sin pagar hasta las 15 hrs, Excelente vista en el 5to piso, la habitación tenia dos camas muy cómodas, un baño pequeño bien equipado, la limpieza bastante bien. El desayuno tiene lo justo, frutas frescas, queso, jamón, cereales, tomatitos, mermeladas, mantequilla y dulces, también pueden pedir huevos en el momento. Los mozos siempre atentos para surtir cafe y leche. El personal en general muy amable. La ubicación es genial si quieren pasear por la rambla y visitar buenos restaurantes. También a 2 cuadras esta el shopping"
Cala Di Volpe Boutique Hotel,"Santiago, Chile",December 2018,4,Frente a la costanera. Hotel buena relación precio calidad. Bicicletas para pasear,"El hotel justo al frente de la zona costera que posee una rambla fantástica de varios kilómetros. Esta en zona pósitos que es un buen balneario. El hotel está bien y sin ser un gran hotel tiene el confort necesario y a una buena tarifa. Hay un pequeño gym, jacuzzi, bicicletas de uso. Eso permite recorrer incluso hasta el centro unos 30 mins. Muy recomendable."
Cala Di Volpe Boutique Hotel,"Santiago, Chile",November 2018,5,IMPECABLE!,"Me alojé 7 días en este hotel. El servicio es excelente al igual que el la ubicación, frente al mar, a dos cuadras del shopping y una del supermercado. con vista al mar desde la habitación. La limpieza es muy buena también. La gente que trabaja allí es muy amable y siempre dispuesta a resolver problemas. Las camas son súper comodas, al igual que el banio. El frigobar casi no enfría, el resto de la gente se quejaba de lo mismo. El gimnasio es chico, y con las cosas justas y necesarias, no más, con una vista excelente, aunque poca ventilación. El desayuno esta buenísimo, no le falta NADA!!! creo que es lo mejor del hotel."
Cala Di Volpe Boutique Hotel,Chile,November 2018,5,Hotel Cala di Volpe. Montevideo,"Excelente ubicacion buen servicio de bar y restaurante con menu variado y buena comida y atencion. Habitaciones impecables, luminosas. Me toco una estupenda vista al rio. Lo recomiendo y sin duda volvere en mi próximo viaje."
Cala Di Volpe Boutique Hotel,Chile,October 2018,5,Exelente ubicación,"Un fin de semana largo muy agradable en este hotel, ubicado en un precioso sector , a pasos del mall Las Carretas en la Rambla Ghandi . Desayuno abundante y variado con una vista espectacular. Habitaciones cómodas y amplias, la nuestra en una esquina y la vista no podía ser mejor . Tío extra, excelente servicio de traslado desde el aeropuerto hacia el hotel, ofrecido por ellos mismos . Volvería y lo recomendaría de todas maneras."
Cala Di Volpe Boutique Hotel,Chile,October 2018,5,Estancia familiar en MVD,"Elijo este hotel en cada oportunidad de viaje a MVD, ya sea por motivos laborales o sociales, por su cercania a puntos de interes, la comodidad brindada, el excelente y cordial trato de los empleados, la limpieza y un muy buen servicio de desayuno. Siempre nos han hecho sentir muy comodos. Sin dudas volveremos en nuestro proximo viaje."
Cala Di Volpe Boutique Hotel,Chile,September 2018,5,hotel mirando el mar en la costanera,"la ubicación es excelente, frente al mar, cerca de centros comerciales, y restorantes y pub, las habitaciones sencillas, amplias y muy limpias. desayuno buffet, hay que solicitar los huevos, lo recomiendo para personas que quieren recorrer montevideo,."
