id,hotel_name,user,city,date,contrib,help_votes,question
7350,Leslie Hotel Ocean Drive,Joyce B,"Windham, New Hampshire",Oct 2014,5,2,"Hi. I just booked a room at the Leslie for the last week of February 2015, and I was wondering if I could request a room on the third floor away from the road noise and close to the pool? Thanks, and I look forward to my stay at the Leslie!"
7351,Leslie Hotel Ocean Drive,Celia E,"Santos, SP",Apr 2019,36,42,Se ouve barulho da rua nos quartos ?
7352,Leslie Hotel Ocean Drive,patodac1@hotmail.com,"Rivera, Uruguay",Dec 2017,604,230,"Buenas tardes, en el Hotel hablan español? Fui a uno el año pasado que no nos hablaban en español! Por eso pregunto! gracias"
7353,Leslie Hotel Ocean Drive,Gustavo Eugenio,"Conselheiro Lafaiete, MG",Nov 2017,38,38,Hello! Is there any car parking near the hotel?
7354,Leslie Hotel Ocean Drive,leila p,buenos aires,Nov 2017,101,19,"Hola ! queria hacer algunas preguntas para tomar la decisión de ir a este hotel del 14 al 24 de enero. El desayuno está incluido en el precio de la reserva de habitación? Para la gente que fue que se hospedó en el hotel que tal es ? La playa está cerca del hotel ? Se ofrecen reposeras y toallas sin cargo ? Las reposeras estan en la playa o uno debería acarrearlas hasta alli ? El wifi es con cargo ? Que taxes se encuentran fuera del precio de reserva ? y que %? En caso de comprar algo y mandarlo al hotel, el hotel cobra por recibir paquetes de compras online ? Pueden guardar el paquete hasta que uno haga el check in ? ( cuantos días aprox) Gracias !"
7355,Leslie Hotel Ocean Drive,Nina B,,Nov 2017,,,Does the hotel have a luggage room? Is their a rste to pay for it?
7356,Leslie Hotel Ocean Drive,Romina A,,Feb 2017,1,,"Hola , reciben paquetes ??? Tiene algun Costo adicional . Desde ya muchas gracias ."
7357,Leslie Hotel Ocean Drive,Romina A,,Feb 2017,1,,"Hola , reciben paquetes ??? Tiene algun Costo adicional . Desde ya muchas gracias ."
7358,Leslie Hotel Ocean Drive,효진 장,,Dec 2016,,,Is the breakfast offered for every people staying in the room? or just a one person?
7359,Leslie Hotel Ocean Drive,karina221172,"Province of Buenos Aires, Argentina",Nov 2016,,,Hola!! El desayuno está incluido?? Servicio de playa está incluido?
7360,Leslie Hotel Ocean Drive,popi1786,"Montevideo, Uruguay",May 2015,,,"hola, además de la tarifa básica, cobran fee resort aparte? o algo similar?"
7361,Leslie Hotel Ocean Drive,Débora C,"Bauru, SP",Mar 2015,8,1,"Hello! I'm sorry, I don't speak English very well, but I have a question. Do you have a mini fridge or minibar in the standard room?"
7362,Leslie Hotel Ocean Drive,Andrea D,"Rome, Lazio, Italy",Feb 2015,72,21,ciao claudio scusa il disturbo io dovrei partire per miami il 5 maggio e vorrei prenotare in questo hotel???vorrei farti una domanda se è possibile..io vorrei prenotare tramite booking ma sai se li poi bisogna pagare un supplemento a notte...??
7363,Leslie Hotel Ocean Drive,Prisca H,Kloten,Jan 2015,4,4,The Pool is open seasonal? How is it in November?
7364,Leslie Hotel Ocean Drive,Prisca H,Kloten,Jan 2015,4,4,Hello! do you have coffemaker in the Suite room?
7365,Leslie Hotel Ocean Drive,Oscar L,"Buenos Aires, Argentina",Oct 2014,72,26,"Hola, elegimos este hotel para las vacaciones abril 2015 viajamos con una beba de un año y medio , nos gustaria saber si en las habitaciones poseen microondas. En caso de no haber, algun huesped lo requirio en su estadia y el hotel se lo otorgo?"
7366,Leslie Hotel Ocean Drive,anisbelu,"Buenos Aires, Argentina",Sep 2014,32,7,"Buenos Días, mi duda sobre este alojamiento en si tenia parking para el auto y en caso de tenerlo su valor y si estaba en la tarifa por noche incluido el desayuno. Otro punto que me gustaría saber es si tenia salida directa a la playa. Desde ya muchas gracias y saludos."
7367,Leslie Hotel Ocean Drive,Sebastiao S,"Rio de Janeiro, RJ",Sep 2014,1,,Hello! Does the hotel offer tranportation to the airport? How much would it cost? Thanks.
7368,Leslie Hotel Ocean Drive,marcela d,"Rio de Janeiro, RJ",Sep 2014,5,1,Do you offer any type of beach service? Is it included in the room price?
7369,Leslie Hotel Ocean Drive,Fabio1971,"Cervignano del Friuli, Italy",Sep 2014,20,4,"Stiamo valutando questo hotel per le prossime vacanze, come sono le camere? riescono ad ospitare 2 adulti e una bambina di 10 anni? c'è il wi-fi anche nelle camere o solo nelle aree comuni? a pagamento o incluso? La spiaggia com'è? Grazie"
7370,Leslie Hotel Ocean Drive,JoaoPRamos,"Rio de Janeiro, RJ",Aug 2014,58,12,gostaria de saber se há estacionamento e qual o seu valor de diária
7371,Cavalier Hotel South Beach,CathandStephen,Cornwall,Jul 2021,44,26,"Hello, Can we have a cigarette on the patio? Thank you"
7372,Cavalier Hotel South Beach,Cadetkelly17,,Jul 2021,2,,Hi Do you guys have AAA or AARP discounts?
7373,Cavalier Hotel South Beach,hrhewitt,"Carmel, Indiana",Jan 2021,17,2,I don’t you don’t have a pool on site but does a neighboring hotel let you use their pool! Thank you.
7374,Cavalier Hotel South Beach,Azzam A,"Mesilla, New Mexico",Feb 2020,1,,"I want someone to answer me in this hotel , the water is so cold I can’t take a shower and no one answer the phone in this hotel"
7375,Cavalier Hotel South Beach,Jim M,"Los Angeles, California",Dec 2019,,,We are staying 4 nights there then we need to go to NCL ship terminal to board our cruise ship how do I get there
7376,Cavalier Hotel South Beach,Carlos D,,Jul 2018,,,ware to park near the alden hotel
7377,Cavalier Hotel South Beach,Gail D,"New York City, New York",Apr 2018,17,4,Is there public transportation from the airport (MIA) to the Cavalier?
7378,Cavalier Hotel South Beach,Gail D,"New York City, New York",Apr 2018,17,4,Is there public transportation from MIA airport to the Cavalier?
7379,Cavalier Hotel South Beach,ollie3686,"Norwich, United Kingdom",Jul 2017,354,129,"I understand there is no on site parking, but is it easy to park near by? Even if it's expensive, but I don't want to be left with no-where?"
7380,Cavalier Hotel South Beach,Sagar T,,May 2017,,,"Is there airport pick up service from FT Lauderdale, FL. We are 4 coming on 14th Jun Thank you"
7381,Cavalier Hotel South Beach,Sagar T,,May 2017,,,"Is there airport pick up service from FT Lauderdale, FL. We are 4 coming on 14th Jun Thank you"
7382,Cavalier Hotel South Beach,kimdeewill,"Long Beach, California",Jan 2017,35,15,Is there early check in possible or at leadt luggage holds? We get in from our cruise at 8am
7383,Cavalier Hotel South Beach,A Tripadvisor Member,Oberhausen,Jan 2017,,,Is it possible to ship an amazon package to your hotel during my stay? Looking forward.
7384,Cavalier Hotel South Beach,Bruce W,"Sarasota, Florida",Oct 2016,16,3,are there chairs available for the beach
7385,Cavalier Hotel South Beach,Bruce W,"Sarasota, Florida",Oct 2016,16,3,What is the best room for a romantic get away nite
7386,Cavalier Hotel South Beach,Nancy A,,Oct 2016,4,1,How much for parking per day
7387,Cavalier Hotel South Beach,Buff,"Bradenton, Florida",Sep 2016,53,5,Do your oceanview rooms have balconies ?
7388,Cavalier Hotel South Beach,hannah_grace07,,Aug 2016,10,4,Are there pack n' plays or cribs available?
7389,Cavalier Hotel South Beach,Michelle A,"Naples, Florida",Jul 2016,24,3,Is there parking to this hotel? If not how far is the parking garage?
7390,Cavalier Hotel South Beach,sreggieb,"LaPlata, MD",Jun 2016,73,29,Hi there! I was wondering how much the parking garage nearby costs per night? We are flying into Fort Lauderdale and staying one night in South Beach and then driving down through the Keys. Is there a shuttle or something from airport to the hotel? And then we can get a rental car the next day to avoid parking costs? Just ideas......
7391,Cavalier Hotel South Beach,Rylancorey,"Sheffield, United Kingdom",Apr 2016,217,93,is they anyway to park a minibus 16 seater
7392,Cavalier Hotel South Beach,tmcb9,"Brooklyn, New York",Mar 2016,3,,Where did all the reviews and traveler pics go?
7393,Cavalier Hotel South Beach,Roby,"Fara Vicentino, Italy",Aug 2019,40,20,Parlano italiano alla reception?
7394,Cavalier Hotel South Beach,arturo molitierno,"Aversa, Italy",Jun 2019,22,5,Salve. La colazione è sempre non in hotel? L'orario di check out? (Perché ho letto vari orari..) Il Deposito bagagli è a Pagamento? Grazie
7395,Cavalier Hotel South Beach,AFTMRJ,"Brasilia, DF",May 2019,19,33,Recebem encomendas? Cobram por isso?
7396,Cavalier Hotel South Beach,Lahouaria Chaib,"Paris, France",Sep 2018,289,64,Bonjour monsieur madame J'aimerais savoir la caution pour 5 nuits payé en cash Et taxe pour 5 nuits
7397,Cavalier Hotel South Beach,MV S,,Oct 2017,1,,Do you receive packages for the guests?
7398,Cavalier Hotel South Beach,pamela b,"Province of Buenos Aires, Argentina",Jun 2017,335,81,"Hola estoy x hospedarme en miami antes de contratar uds reciebn paquetes o cakja x compras ,de ser asi tiene costo desde ya muchas gracias"
7399,Cavalier Hotel South Beach,Lauraehijos,"La Plata, Argentina",Apr 2017,35,10,"Hola, por favor me contás a cuanto queda este hotel de Lincoln Rd caminando? muchas gracias"
7400,Cavalier Hotel South Beach,ledyscon,,Mar 2017,,,hola me gustaria saber si tienen piscinas
7401,Cavalier Hotel South Beach,Carmen M,"Barcelona, Spain",Mar 2017,2,2,"He reservado una suite en la que pone caben hasta 4 adultos y 3 niños, pero viendo las fotos y las descripciones dice que tiene una cama (grande pero una) y un sofá cama (imagino que doble). Aunque sólo somos 3 adultos y 2 niños, no sé dónde vamos a dormir 5 si sólo caben 4... ¿Cual es la información incorrecta? Gracias."
7402,Cavalier Hotel South Beach,İsmet Ağartan,"Istanbul, Turkey",Jan 2017,21,12,beach is free?
7403,Cavalier Hotel South Beach,cristina b,"Forcoli, Italy",Jan 2017,483,100,È possibile mangiare gluten-free ? Grazie
7404,Cavalier Hotel South Beach,Leonardo M,"Caracas, Venezuela",Aug 2016,2,1,"Buenas noches! Quisiera saber si para 1 adulto y 2 niños, uno de 12 años y una de 9 años tiene habitación con una cama king sizes"
7405,Cavalier Hotel South Beach,TiPaa,"Gran Canaria, Spain",Aug 2016,,,When can i eat breakfast at the hotel restaurant?
7406,Cavalier Hotel South Beach,ezequiel b,,Aug 2016,,,"Hola! Durante la estadía en el hotel, dónde se puede estacionar el auto? Cuál es la alternativa menos costosa para el parking? Gracias"
7407,Cavalier Hotel South Beach,Rugiada80,"Milan, Italy",Apr 2016,111,10,c'è un servizio spiaggia? l'albergo è convenzionato con gli stabilimenti di spiaggia
7408,Cavalier Hotel South Beach,David D,,Nov 2014,2,6,"Hola que tal como están, espero que muy bien quisiera saber si tienen area de estacionamiento ?"
7409,Sixty80 Design Hotel,Lisa V,,Apr 2022,1,1,Does the hotel have washer/dryer facilities for guests?
7410,Sixty80 Design Hotel,Pamfergy,"Haw River, North Carolina",Feb 2021,73,53,Hi Is there a train station close to the hotel that takes you to snd from Miami International Airport
7411,Sixty80 Design Hotel,Iyanna W,"Huntington, West Virginia",Aug 2020,,,"Hi, is there night swim?"
7412,Sixty80 Design Hotel,Margaret j,"Toronto, Canada",Feb 2020,7,,"Hi, how much is the valet parking? and is there any resort fee?"
7413,Sixty80 Design Hotel,Lisa A,,Apr 2019,4,3,Hi. Are there coffee makers in the room? How easy is it to get to south beach? Does the trolley run this far north? Thanks !
7414,Sixty80 Design Hotel,rozanna b,,May 2021,18,2,Es posible hace estoy checking?
7415,Sixty80 Design Hotel,rozanna b,,May 2021,18,2,Se puede recibir paquetes en el hotel? tienen costo? gracias el servicio de playa de que consta? Tienen reposeras ?sombrillas ? El departamento con vista a la bahía tiene balcón?
7416,Sixty80 Design Hotel,Patricia S,,Apr 2021,,,Hola. Tienen desayuno. Viajo con mis hijos adultos. Como son las habitaciones y cuantas personas por habitación?. Gracias
7417,Sixty80 Design Hotel,Vinho é vida,"Santos, SP",Feb 2020,139,72,Can I receive my purchases online at the hotel's address? I will be at the hotel from 02/19 until 02/29.
7418,Sixty80 Design Hotel,dalies,italia,Oct 2019,113,63,I would like to know the cost of the garage Thank you
7419,Sixty80 Design Hotel,ANDYFELI,"Capital Federal District, Argentina",Apr 2019,85,21,"Quisiera saber si el establecimiento cuenta con parking , si es de reserva o amplio y cual es el costo diario, gracias."
7420,Sixty80 Design Hotel,Desayuno2012,"Province of Buenos Aires, Argentina",Apr 2019,3,5,"Hola, queria saber si tiene buen acceso a la playa ? que tipo de servicio tiene en la playa ? que punto de interes hay cerca ? gracias"
7421,Sixty80 Design Hotel,Olivia P,"Sao Luis, MA",Feb 2019,258,85,Is the hotel open yet? There are no pictures available.
7422,The Tony Hotel South Beach,Jackie061810,"Madison, Wisconsin",Apr 2022,67,19,Is breakfast included in your stay?
7423,The Tony Hotel South Beach,Christian1000,"Center Moriches, New York",Nov 2021,2,2,Is there a room service menu?
7424,The Tony Hotel South Beach,Matt H,"Kitty Hawk, North Carolina",May 2021,23,12,whats the cancellation policy
7425,The Tony Hotel South Beach,sandstring,cumbria,Jan 2020,974,72,"We will be arriving at the hotel in the morning, around 9am is it possible to leave luggage and use the pool facilities until check in? Thanks"
7426,The Tony Hotel South Beach,Ciara W,"Greenwood, Indiana",Oct 2019,199,35,What time does the pool close?
7427,The Tony Hotel South Beach,Weezywoo,England,May 2019,24,13,Are towels provided around the hotel pool for guests please?
7428,The Tony Hotel South Beach,Jazzy S,"Cockburn, Australia",Apr 2019,27,39,"Hi, we are a family of 2a and 2c and would like to know if you have rooms that can accomodate us in the main building of your hotel and not the offsite building. And can this be requested? Thank you"
7429,The Tony Hotel South Beach,janet67,New Jersey,Feb 2019,59,56,How long is the walk to the beach? Do they provide beach chairs?
7430,The Tony Hotel South Beach,Beus M,"Debrecen, Hungary",Dec 2018,,,Does the room has hairdryer in it?
7431,The Tony Hotel South Beach,ayannasdad,"Cheektowaga, New York",Sep 2018,32,19,How much is the self parking? And do you have to book that ahead of time?
7432,The Tony Hotel South Beach,320576,"Bridge of Weir, United Kingdom",Sep 2018,107,92,"We are thinking of booking this hotel for a stay in February. Is it a good location? Near bars, restaurants etc but not next door to a night club. Thanks for any help"
7433,The Tony Hotel South Beach,Leah R,,Aug 2018,26,57,Any issues with bed bugs?
7434,The Tony Hotel South Beach,SunTraveller63,"Dallas, Texas",Oct 2017,3,4,"From reading other review, it appears that swimsuits are optional while sunning on the pool deck. I just want to verify that they are optional."
7435,The Tony Hotel South Beach,Gary P,,Sep 2017,5,,What is the address of the 2nd building for this hotel? Which building is the One Bedroom Suite (with separate sitting area) located in? TIA
7436,The Tony Hotel South Beach,Prima D,,Jun 2017,,,"Does this hotel still have cocktail hour with free sangria & mimosas? I saw some reviews about it, but it's not mentioned on their website."
7437,The Tony Hotel South Beach,Adventurer35454,"Greenville, nc",Jun 2017,3,7,Anywhere to store luggage if we arrive prior to check in time?
7438,The Tony Hotel South Beach,Jenna D,"Akron, Ohio",Apr 2017,,,"anyone know how far away this hotel is from the cruise port? -thanks, Jenna"
7439,The Tony Hotel South Beach,Thomas,"Appleton, Wisconsin",Feb 2017,90,33,"Hello, I just recently booked at Couture Deluxe Room for 2 nights in March. I know The Hotel has two buildings. Which building is this type of room in? Thank you.😀"
7440,The Tony Hotel South Beach,KaraGWebb,"Scituate, Massachusetts",Feb 2017,,,Just wondering if there are rooms with 2 beds?
7441,The Tony Hotel South Beach,KaraGWebb,"Scituate, Massachusetts",Feb 2017,,,"Hi any rooms with 2 beds? Heading there with 2 girlfriends for a belated and well deserved getaway, Although ive probably bunked up with both of them in the same bed at some point in time just wondering if there were any rooms with 2 doubles or queens? Thank you"
7442,The Tony Hotel South Beach,Thomas,"Appleton, Wisconsin",Feb 2017,90,33,"I recently used Hotels Quickly to book THE HOTEL thru Trip Advisor. The price is cheaper than other sites. I am a bit worried, I have never heard of Hotels Quickly, are they legit?"
7443,The Tony Hotel South Beach,twilo83,"Sheffield, United Kingdom",Dec 2016,20,14,"Hi, is there any way of contacting the hotel prior to staying for requests, the email on thier wesbite isnt working? thanks"
7444,The Tony Hotel South Beach,Keyontae J,,Nov 2016,,,What's the check in age?
7445,The Tony Hotel South Beach,Dajija,"Gold Coast, Australia",Sep 2016,3,3,"Very interested in this hotel, do the rooms have balconies...thank you Jacki"
7446,The Tony Hotel South Beach,bonnie w,"Orlando, Florida",Jul 2016,71,32,How long will the renovation take to be completed on the pool?...
7447,The Tony Hotel South Beach,Lois S,"Wellington, Florida",Jul 2016,36,4,"hi, was the pool open when you stayed this past week?"
7448,The Tony Hotel South Beach,Mike B,"Boston, Massachusetts",Apr 2016,,,Is there a CVS or grocery store around? Need to buy razors as we are carrying on luggage.
7449,The Tony Hotel South Beach,Mike B,"Boston, Massachusetts",Apr 2016,,,What is the best way to get from Airport to Hotel? How much for taxi?
7450,The Tony Hotel South Beach,Diane M,"Detroit, Michigan",Feb 2016,7,,Are there any rooms with balconies ?
7451,The Tony Hotel South Beach,KuljB,,Jan 2016,,,Does the hotel of south beach provide beach towels or do we have to take our own? Many thanks :)
7452,The Tony Hotel South Beach,KuljB,,Jan 2016,,,Is there a yoga class in the hotel of south beach or close to it?
7453,The Tony Hotel South Beach,KuljB,,Jan 2016,,,Is the restaurant in The Hotel of South Beach ideal for evening dinner?
7454,The Tony Hotel South Beach,KuljB,,Jan 2016,,,Where is the best place to have breakfast near The Hotel of South Beach?
7455,The Tony Hotel South Beach,KuljB,,Jan 2016,,,Is there a tea/coffee machine or kettle in rooms?
7456,The Tony Hotel South Beach,sue s,"Turnersville, New Jersey",Aug 2015,,,How much does parking cost?
7457,The Tony Hotel South Beach,Jill A,"Chicago, Illinois",Aug 2015,,,My husband and I visited a couple of years and are planning a return visit. Is the pool area still European-style sunbathing friendly? Thanks !
7458,The Tony Hotel South Beach,rcarpentier,"Huntsville, Texas",Jun 2015,1,,Do you provide shuttle service to miami airport and to the port
7459,The Tony Hotel South Beach,bonnie w,"Orlando, Florida",May 2015,71,32,Parking for a motorcycle?....how much per day..don't see what type of rooms you have...do you have king size bed?
7460,The Tony Hotel South Beach,gdunnett,"London, United Kingdom",Apr 2015,3,6,"no reply as yet, i wrote: what is the best for wheelchair, I use a large electric wheelchair and need plenty space? 2 people traveling and I need a roll in shower. Please advise TY i would appreciate a rely"
7461,The Tony Hotel South Beach,Olga S,"London, United Kingdom",Apr 2015,38,48,The new ocean front rooms. So they are in a completely separate building and most amenities (pool/dining) are in the other so you'd have to go outside? Also any spas near by? TIA
7462,The Tony Hotel South Beach,Jeannie C,"New York City, New York",Apr 2015,102,,Do any of the rooms have balconies?
7463,The Tony Hotel South Beach,ConciergeGoTo,"Louisville, United States",Feb 2015,34,30,How are the views of the ocean/beach? Also noise levels?
7464,The Tony Hotel South Beach,LauraDiItaly,"Milan, Italy",Feb 2015,1783,493,At what time are checkin / checkout? is there the possibility for a late checkout? Tks
7465,The Tony Hotel South Beach,LauraDiItaly,"Milan, Italy",Nov 2014,1783,493,Does anybody know if (a part for the News Café) are there any other restaurants at WALKING DISTANCE from THE HOTEL? THANKS IN ADVANCE ! laura
7466,The Tony Hotel South Beach,Kkprofil,"Copenhagen, Denmark",Apr 2019,1,,"Hi, we are a family of 1 adult and 1 child (12Y). We are not interested in staying in the building facing towards Ocean Drive. Du you have standard rooms with a queen size bed in your main building? Thank you."
7467,The Tony Hotel South Beach,Nandolopes,"Rio de Janeiro, RJ",Mar 2018,332,113,Does the hotel have valet parking? how much?
7468,The Tony Hotel South Beach,SILVANA M,"Buenos Aires, Argentina",Mar 2018,90,65,Hola! Quisiera saber si reciben paquetes y cual es el costo. Gracias!
7469,The Tony Hotel South Beach,SILVANA M,"Buenos Aires, Argentina",Feb 2018,90,65,Quisiera saber si reciben paquetes y si tiene costo el servicio. Gracias!
7470,The Tony Hotel South Beach,Larissa G,,Nov 2017,,,Is the pool heated?
7471,The Tony Hotel South Beach,Andrea M,,Jun 2017,,,"Olá Viviane, estou com dúvida. Fiz as minhas reservas através das confirmações ; 150024 e 150025 PELO BOOKING Na seleção de quartos os mesmos acomodariam total de hóspedes. 4 adultos e 3 crianças. E na reserva veio apenas 2 adultos para cada quarto. A pergunta é vou conseguir acomodar todos nos dois quartos por uma noite apenas. Muito obrigada Andréa."
7472,The Tony Hotel South Beach,Maxime P,"Courcy, France",Apr 2017,39,10,"Bonjour, Nous avons réservé pour 10 jours en Septembre dans cet hôtel. Quel est le prix du parking ? Merci"
7473,The Tony Hotel South Beach,Sebastián R,"Santiago, Chile",Mar 2017,,,"Hice un reserva el 27 de febrero, a través de su sitio web, nunca recibí email de confirmación y me hicieron un cargo por 256 dólares, los intenté contactar email y twitter pero aún nada."
7474,The Tony Hotel South Beach,LUIS R R,"Mexico City, Mexico",Jan 2017,143,80,"Hi, I'm planning a quick visit on the weekend, next week. Do you have parking? If not, is there a parking service nearby?"
7475,The Tony Hotel South Beach,Anita P,"Zaandam, The Netherlands",Oct 2016,,,how far is lincoln road. .from the hotel?
7476,The Tony Hotel South Beach,Anita P,"Zaandam, The Netherlands",Oct 2016,,,Is THE fitness free?
7477,The Tony Hotel South Beach,gp1001,"Trondheim, Norway",Aug 2016,16,5,"Hi, whats the price pr day for sunbeds at the beach?"
7478,The Tony Hotel South Beach,Tripnoe2013,"Stockholm, Sweden",Jul 2016,15,18,"Hi, I'm planning to come in November 2016. We have a daughter 3 years old. Is it a good hotel for children? And another question: I didn't see pictures of the beach and the sea. Is it possible to have a better idea? Thank you"
7479,The Tony Hotel South Beach,Enjoyslifeingeneral,"Oslo, Norway",Jul 2016,68,3,I'm planning to go to Miami in March 2017 and wondered if the pool will be renovated by this time. I also wonder if you serve fresh fruit and vegetables at breakfast. I'm a pescatarian and don't eat meat...
7480,The Tony Hotel South Beach,Osvaldo_Olivo,"Maringa, PR",Mar 2016,3,,O Hotel oferece cadeira e toalhas para os hóspedes levarem na praia?
7481,The Tony Hotel South Beach,Moun88,,Jan 2016,,,"Bonjour, je souhaiterais réservé cet hotel pour le mois de mars avec mon mari mais sur hotelcom il est noté ""Cet établissement idéal pour les lesbiennes, les gays, les bisexuels et les transsexuels est affilié à l'IGLTA (Association des professionnels du tourisme gay et lesbien)"" Quelqu'un pourrait m'éclairé sur ce point? y avait-il une ambiance ""cabaret"" merci"
7482,The Tony Hotel South Beach,Vanessa F,"Curitiba, PR",Jan 2016,57,12,Possui cofre?
7483,The Tony Hotel South Beach,Marion_Sylvain,"Rueil-Malmaison, France",Aug 2014,,,"Bonjour, quel est le tarif du parking? Merci d'avance"
7484,Residence Inn by Marriott Miami Beach South Beach,Rachel R,,Feb 2022,,,"What is the full pet policy? Cost? And also if we want to visit the seaquarium, can we leave our dog in the room (in crate if needed) until we return?"
7485,Residence Inn by Marriott Miami Beach South Beach,Padraic J,,Feb 2022,,,If staying after a cruise can you go to the hotel and use the facilities until room available??
7486,Residence Inn by Marriott Miami Beach South Beach,peacefrogdog,"Toronto, Canada",Dec 2020,166,59,How short is the walk to Publix ? And is it a safe walk at night ?
7487,Residence Inn by Marriott Miami Beach South Beach,Darek D,"Chicago, Illinois",Oct 2018,2,2,"I am looking for others who might have had their car scratched, while in care of the USA Parking valet. How was your claim resolved?"
7488,Residence Inn by Marriott Miami Beach South Beach,Yara R,"Orlando, Florida",Oct 2018,52,16,Is there an alternative to the $40/night parking?
7489,Residence Inn by Marriott Miami Beach South Beach,TeamLees,perth,Feb 2018,78,31,Do they charge a resort fee?
7490,Residence Inn by Marriott Miami Beach South Beach,Tpm2005,"Newcastle upon Tyne, United Kingdom",Jan 2018,4,,"Does anyone know how long the construction work will be going on for I have booked to stay here the end of the summer and hoping it will be done by then, thanks."
7491,Residence Inn by Marriott Miami Beach South Beach,SilverfoxOrleans_ON,"Ottawa, Canada",Jan 2018,102,33,What options are there for transportation from this Residence Inn to the Miami Cruise Port?
7492,Residence Inn by Marriott Miami Beach South Beach,ayrfoodie,"Scotland, United Kingdom",Jul 2017,405,132,What time is breakfast served please?
7493,Residence Inn by Marriott Miami Beach South Beach,muffballa862017,"Wilmington, Delaware",Jun 2017,,,What is the hold to your credit card at check in
7494,Residence Inn by Marriott Miami Beach South Beach,1AdventureGirl,AdventureGirl2009,Apr 2017,38,8,"Are the corner rooms really a bit bigger than the other rooms? Are they only king, or queen too? Thanks."
7495,Residence Inn by Marriott Miami Beach South Beach,Nia C,"Baltimore, Maryland",Nov 2016,31,14,I am looking to reserve a room with a balcony. If this is not an ocean view hotel what is the balcony facing?
7496,Residence Inn by Marriott Miami Beach South Beach,Mary C,"Rudolph, Ohio, United States",Jul 2016,,,"Is it easy to get to a marlins game from here, and what if we wanted to take a ducky tour???? Can't wait for Thursday!"
7497,Residence Inn by Marriott Miami Beach South Beach,Larry924,"Long Island , New York",Apr 2016,3,1,Is this walk out to beach or across the street from beach?
7498,Residence Inn by Marriott Miami Beach South Beach,Sebastopol06,"Cagnes-sur-Mer, France",Jun 2022,10,7,"hello, we arrive on July 18 around 11 p.m. at Miami airport, is there a shuttle service that can pick us up at this time? we are 2 adults and a teenager.. is it free? thanks for the answers"
7499,Residence Inn by Marriott Miami Beach South Beach,Sebastopol06,"Cagnes-sur-Mer, France",Jun 2022,10,7,"Bonjour , nous arrivons le 18 juillet vers 23 h à l’aéroport de Miami , y a t il un service de navette qui peut venir nous chercher à cette heure ci ?? Si oui quel prix ? ou gratuit ?"
7500,Residence Inn by Marriott Miami Beach South Beach,MARCIA R,,Sep 2021,,,"Hola queria saber si el estacinamiento tiene costo, Gracias"
7501,Residence Inn by Marriott Miami Beach South Beach,Alvaro Jose M,"San Miguel de Tucuman, Argentina",Sep 2020,,,"hola como estas. primero, saber si el precio figurado es en total, si no se cobra cargo alguno llamese resorte o valet parkingçç por otro lado, si se puede abonar ahora y no en el hotel, por temor a la suba del precio del dolar e mi pais gracias"
7502,Residence Inn by Marriott Miami Beach South Beach,julieta v,buenos aires,Jun 2019,57,12,Hola alguien sabe si tiene servicio de playa?
7503,Residence Inn by Marriott Miami Beach South Beach,O W,"Munich, Germany",Aug 2018,29,54,Is it possible to book a parking slot during my stay in advance in the garage?
7504,Residence Inn by Marriott Miami Beach South Beach,Tere A,"Quilmes, Argentina",Jul 2018,143,30,Hola alguien sabe costo del estacionamiento? Y si tiene servicio de playa? Gracias
7505,Residence Inn by Marriott Miami Beach South Beach,Lincoln Beringui,"Sao Bernardo Do Campo, SP",Apr 2018,233,50,"Olá, gostaria de saber se tem cook top no quarto e se há taxas diárias adicionais, obrigado"
7506,Residence Inn by Marriott Miami Beach South Beach,Mariana M,,Oct 2017,5,3,"Hello, i would like to know which is the distance from the hotel to the beach. Thanks!"
7507,Residence Inn by Marriott Miami Beach South Beach,Mariajmc1967,"Buenos Aires, Argentina",Sep 2017,214,15,Hi I'm looking for my kids and me Is safety the zone to walk around by night ?
7508,Residence Inn by Marriott Miami Beach South Beach,Ariel D,"Roldan, Argentina",Aug 2017,105,17,"Hola una consulta cobran fee resort?, el desayuno si somos 4 personas en la habitación , es solo para 2? Gracias"
7509,Residence Inn by Marriott Miami Beach South Beach,Patricia R,,Jul 2017,2,1,"Olá! Gostaria de saber se há taxas diárias adicionais como o resort fee? Se houver, peço me informar e gostaria de saber o valor. Obrigada"
7510,Residence Inn by Marriott Miami Beach South Beach,Patricia R,,Jul 2017,2,1,"Olá! Gostaria de saber se há taxas diárias adicionais como o resort fee? Se houver, peço me informar e gostaria de saber o valor. Obrigada"
7511,Residence Inn by Marriott Miami Beach South Beach,debo0807,"Buenos Aires, Argentina",Jun 2017,,,Quería saber cuanto cuesta el resort free por día? Gracias
7512,Residence Inn by Marriott Miami Beach South Beach,Luana d,,May 2017,3,,hola.estoy llegando la semana q viene y quería saber si tienen servicio de recepción de paquetes y cual es la politica..gracias!
7513,Residence Inn by Marriott Miami Beach South Beach,Jorge G,"Buenos Aires, Argentina",Mar 2017,74,20,Hola le consulto al personal del hotel si ya resolvieron la cuestión de las cajas de seguridad en las habitaciones y caso contrario que opción ofrecen? muchas gracias y saludos.-
7514,Residence Inn by Marriott Miami Beach South Beach,Carolina V,"San Miguel de Tucuman, Argentina",Feb 2017,,,"If i arrive at 11:30 a.m and the check in is at 16, can i leave my luggage there until i come back for check in?"
