id,hotel_name,user,city,date,contrib,help_votes,question
1242,Grand Oasis Cancun,Jahira L,,Nov 2021,,,Do u pay hotel fee every night charge to the card
1243,Grand Oasis Cancun,Kristi L,"Blue Springs, Missouri",Nov 2021,4,,Does anyone know if we stay at the pyramid of grand oasis. Do they have captain Morgan spiced rum and is it included in the all inclusive. Thanks
1244,Grand Oasis Cancun,tandeebee,"Nashville, Tennessee",Nov 2021,5,1,How much is the credit card authorization hold?
1245,Grand Oasis Cancun,tandeebee,"Nashville, Tennessee",Nov 2021,5,1,How much is the incidentals hold?
1246,Grand Oasis Cancun,Rayan A,,Nov 2021,,,"Hey, I’m vegan and I am wondering if I would have decent options there?"
1247,Grand Oasis Cancun,Arianna C,,Nov 2021,,,"Hi! Has anyone been around spring break time? Not looking for anything special just wondering thoughts on the resort during this time or if anyone has any knowledge on Oasis Lite? A little confused on what that is in comparison to the regular Grand Oasis. Also, what restaurants are available during this time if booking Grand Oasis. Thanks!"
1248,Grand Oasis Cancun,indianagirl2002,"Indianapolis, Indiana",Oct 2021,5,2,"Hi, If I book a room at the Grand Oasis can I go to the other sister resorts?"
1249,Grand Oasis Cancun,Jennifer O,,Oct 2021,4,7,Do they require you to wear a mask?
1250,Grand Oasis Cancun,Brandon H,Minneapolis,Sep 2021,8,1,"The website shows renovations happening and that the following facilities and services will be unavailable from July 1 till Jan 31 2021: Bars, Lounges, Dining Venues, Fitness Facilities, Recreational Facilities. Has anyone experienced closures or renovations happing? Is it widespread and did it affect your vacation? I am nervous to book. Thank you in advance."
1251,Grand Oasis Cancun,Patty H,"Toronto, Canada",Sep 2021,5,2,Hi. I will be visiting grand oasis in a few weeks Can you tell me how much the PCR covid test costs and if it's done on site
1252,Grand Oasis Cancun,Joe J,"Southfield, Michigan",Aug 2021,,,"Going here in about 2 weeks, and have a couple of questions..... We booked the pyramid sian khan standard. Has anyone done that before? If so are the room view as good as they say it is? Or should I try to upgrade? We mainly did the Sian Khan so we can have the black band. Are masks required or optional? Finally do people bring their own raft or pool float for the pool like they did at another resort we stayed at a few years ago? Thank you"
1253,Grand Oasis Cancun,Juhee S,,Aug 2021,,,What is the requirement age check in?
1254,Grand Oasis Cancun,Juhee S,,Aug 2021,,,What is the difference between Grand Oasis Cancun and the Pyramid at Grand Oasis? If I stay at the Pyramid then do I get access to all the restaurants that are included at Grand Oasis too?
1255,Grand Oasis Cancun,Patrice A,,Jun 2021,,,"Hello. I have a group of us coming in July, we realize with our flight we will get there at the property by 12 and check isnt until 3... will the property allow us to eat and stay until our check in time is available?"
1256,Grand Oasis Cancun,crestlinejewel,"Crestline, California",May 2021,19,23,"If I stay at the Grand Oasis, How much would it cost to upgrade to a black band to access all amenities? Also, if I decide to stay at the Pyramid Grand Oasis, how can insure I get an ocean view room. I've heard mixed reviews where people paid for Ocean view and did not get."
1257,Grand Oasis Cancun,Tony D,"Chatham, United Kingdom",Mar 2021,7,2,Has anyone got any photos of the Sian ka’an master suite?
1258,Grand Oasis Cancun,9175187782,,Mar 2021,,,Do grand oasis provid airport transport Ation
1259,Grand Oasis Cancun,Aine W,,Mar 2021,3,1,I booked a junior suite. Is is possible to request the whirlpool to be on the balcony instead of inside the room?
1260,Grand Oasis Cancun,Stay61485607263,,Mar 2021,,,Trying to change my reservation and have been trying for over 1 hour to get into contact with someone only to get hung up by every agent who can't speak English or put on hold for 20 minutes getting transferred to someone who can. PLEASE DO NOT STAY HERE.
1261,Grand Oasis Cancun,Candice K,"Belleville, United States",Feb 2021,1,,I will be visiting next week. We currently have 2 in the room. How much is it to add a 3rd person when we arrive.
1262,Grand Oasis Cancun,Brian J,"Aurora, Illinois",Dec 2020,20,1,Trying to book a room with 2 double beds - not one king. It says it's an option but I'm not able to select room type anywhere. Anyone know how room selection works (other than the 4 basic types of rooms) - I just care about 2 beds. Traveling with my friend - not lover... ;)
1263,Grand Oasis Cancun,Dream16550697815,"Plano, Texas",Oct 2020,,,"Hello, on the website there is a difference between pyramid at grand oasis and grand oasis. I am not seeing the pyramid on here to read reviews. We were interested in staying at the Pyramid but are a bit concerned reading all the reviews about different wrist bands and access. We would prefer to book all inclusive on the hotel website rather than have to upgrade at reception. Any reviews pertaining to Pyramid specifically and if it is worth it would be helpful. Also, is the Pyramid all inclusive?"
1264,Grand Oasis Cancun,ssquinn1977,"Waxahachie, Texas",Sep 2020,194,47,How much do they charge to use the room safe a day?
1265,Grand Oasis Cancun,Jordan Haby,"San Marcos, Texas",Aug 2020,,,"Does this resort serve White Claw, Truly, or any other hard seltzers?"
1266,Grand Oasis Cancun,Johnathan L,,Aug 2020,,,I made a reservation a week ago but I don’t have a credit card. What can I do to avoid any problems?
1267,Grand Oasis Cancun,Deborah B,"Reno, Nevada",Jul 2020,,,is grand oasis cancun open for business
1268,Grand Oasis Cancun,Shannon D,"Letchworth, United Kingdom",Apr 2020,5,2,"I’m due to stay here on 20th April 2020, not sure if it’s still going ahead due to covid-19.... can anyone help pleass"
1269,Grand Oasis Cancun,You W,,Mar 2020,2,,How are the spas in this resort?
1270,Grand Oasis Cancun,Shannon D,"Letchworth, United Kingdom",Mar 2020,5,2,"Hello, I have read on reviews that you can upgrade your wrist band to black or gold? How much is this and what does it include Thanks"
1271,Grand Oasis Cancun,Aaron Garcia,"Los Angeles, California",Mar 2020,3,,"Hi, is the Oasis Beach Club only for Grand Oasis guests? Can non-hotel guests pay to get into the club? Thanks,"
1272,Grand Oasis Cancun,jkawp247,new jersey,Mar 2020,111,6,how do you get a rental safe?
1273,Grand Oasis Cancun,fabney30,"Staten Island, New York",Mar 2020,44,11,Is this an adults only resort or do they have an adults only section?
1274,Grand Oasis Cancun,Christie S,,Feb 2020,,,Is the beach club 21 and over ?
1275,Grand Oasis Cancun,Angel2244,"Philadelphia, Pennsylvania",Feb 2020,81,32,Do the guestrooms have safes in them?
1276,Marriott Cancun Resort,Prithi D,"Katy, Texas",May 2022,31,2,Price for pool cabana? Beach cabana?
1277,Marriott Cancun Resort,Prithi D,"Katy, Texas",May 2022,31,2,Anyone stay here AND the JW Marriott Cancun? Is one better than the other?
1278,Marriott Cancun Resort,luke,"Cincinnati, Ohio",Apr 2022,,,Does Marriott clean the beach or am I going to be paying $$$$$ for a beach full of seaweed if I go in May?
1279,Marriott Cancun Resort,Vinny D,,Apr 2022,,,"If I happen to meet a young lady while I'm in Cancun, will this resort allow me to take her to my room?"
1280,Marriott Cancun Resort,Veronica C,"Kristiansand, Norway",Apr 2022,8,,Is the kids club open? Planning to come in July 2022.
1281,Marriott Cancun Resort,Jo S,MSP,Mar 2022,,,"Curious about pricing, method of renting, and what is included in a cabana rental at Marriott Cancun and/or JW. Also, massage and other spa pricing."
1282,Marriott Cancun Resort,Shaun G,,Mar 2022,,,Restaurant prices
1283,Marriott Cancun Resort,mrcuervo-mrscuervo,"Naperville, Illinois",Mar 2022,69,11,I have R&R travel booked in May and I have recently been made aware that Cancun resorts plus other establishments have had to change their alcohol policies. Restauratns at resorts cannot provide or sell alcohol prior to 11 am and after 11 pm or 12 am. Is this correct? What are the city and/or resorts policy?
1284,Marriott Cancun Resort,Matt V,"Lumberton, New Jersey",Feb 2022,90,94,"What is the closest PADI scuba dive shop to the Marriott Beach Resort? Or, any other scuba dive shop recommendations?"
1285,Marriott Cancun Resort,ALW8026,Maryland,Jan 2022,97,3,Can you use the JW pool and restaurants if staying here?
1286,Marriott Cancun Resort,jeff l,,Dec 2021,,,Is this a all inclusive resort
1287,Marriott Cancun Resort,lizd540,"Charlotte, North Carolina",Dec 2021,8,,Any recommendations for SCUBA operators?
1288,Marriott Cancun Resort,Honest Reviewer,,Nov 2021,4,,How far is Coco Bongo and Mandala Beach?
1289,Marriott Cancun Resort,Honest Reviewer,,Nov 2021,4,,Is there construction going on right now?
1290,Marriott Cancun Resort,DoraemonCute,Mexico,Nov 2021,130,44,Do Marriott Cancun Resort has day pass ?
1291,Marriott Cancun Resort,Ernest P,"Sanibel Island, Florida",Sep 2021,,,What type of coffee maker is in the Caribbean suite?
1292,Marriott Cancun Resort,Nick N,"North Easton, Massachusetts",Aug 2021,,,What is the average cost for a meal at the resort restaurants?
1293,Marriott Cancun Resort,Explore03950630460,,Aug 2021,,,Is there wifi by the pools and outdoor arenas ?
1294,Marriott Cancun Resort,Nomad163857,,Jul 2021,,,"Hi, are there two Marriotts in Cancun ?, I see JWmarriott and Marriott cancun or is it the same. ."
1295,Marriott Cancun Resort,Alicia Ludescher,"Peosta, Iowa",Jul 2021,353,100,Is this resort all inclusive?
1296,Marriott Cancun Resort,Raul A,"Alpharetta, Georgia",Jun 2021,3,,Is there Covid 19 testing at the hotel? How much is a test?
1297,Marriott Cancun Resort,BigGuyNY,New York,Jun 2021,33,67,Does the hotel have a shuttle service? If so where can it take you?
1298,Marriott Cancun Resort,Cristian O,,May 2021,,,Is the currency used in the menus on USD or Mexican Pesos? We don’t know if we should exchange before going or just traveling with dollars? Help please
1299,Marriott Cancun Resort,vivadolce,Wahsington DC,Apr 2021,1,3,"does hotels offers nights events , entertainments and shows?"
1300,Marriott Cancun Resort,Carmen B,"Santa Barbara, California",Apr 2021,13,8,Is there a concierge or club lounge for elite members?
1301,Marriott Cancun Resort,Mukul S,"Seattle, Washington",Mar 2021,1,,Is there wired internet available in the rooms?
1302,Marriott Cancun Resort,Gabriel Mendez-Frances,"Tarrant, Alabama",Mar 2021,41,4,Is the breakfast offered for Marriott Bonvoy Platinum Members from the buffet or a continental breakfast?
1303,Marriott Cancun Resort,Alina F,,Mar 2021,,,Will the Marriott Resort Cancun hold my luggage after checking out if my flight isn’t until later?
1304,Marriott Cancun Resort,CypressTX77429,"Houston, Texas",Feb 2021,51,2,Hi do you have a shuttle bus to pick us up at the airport and drop us back? Also how far are you from downtown? Thank you 😊
1305,Marriott Cancun Resort,Teresa L.,"Placitas, New Mexico",Feb 2021,,,"Hi there, is there C-19 tests in this Marriott Resort Cancun? Today is 2/3/21 - any info would be very helpful."
1306,Marriott Cancun Resort,Tonya L,,Feb 2021,,,What is the up charge to use the pool next door (JW Marriott)?
1307,Marriott Cancun Resort,Artgirl9550,"Wayzata, Minnesota",Jan 2021,3,6,I’m confused with some of the most recent reviews- If you have been to the hotel lately- will you please answer below? 1- is there construction 2- is the pool bar open? 3- are they serving food pool side? 4- where is the buffet breakfast now? Thanks!
1308,Marriott Cancun Resort,PDM,"Needham, Massachusetts",Jan 2021,17,16,What restaurants are open as of January 2021?
1309,Marriott Cancun Resort,PDM,"Needham, Massachusetts",Jan 2021,17,16,Is breakfast included for Platinum Elite members?
1310,Marriott Cancun Resort,Candace I,"Seattle, Washington",Jan 2021,,,"Is this an all inclusive resort? If so, what does this entail? Thank you."
1311,Marriott Cancun Resort,wisgirl01,"Marshfield, Wisconsin",Dec 2020,759,206,is the renovation complete at this hotel?
1312,Marriott Cancun Resort,Sunshine821931,"Austin, Texas",Dec 2020,9,,Which restaurants are open as of December 2?
1313,Marriott Cancun Resort,Li V,"Sao Paulo, SP",Nov 2020,17,42,Are there tennis court available for guests? if yes are there any fee for playing? Does Marriot supply racquets and balls to guests? tks
1314,Marriott Cancun Resort,msbarker2017,"Houston, Texas",Nov 2020,4,,Can you recommend a shuttle service from the airport for 7 people? Thank you.
1315,Marriott Cancun Resort,marirosa21,"Peachtree City, Georgia",Nov 2020,80,47,Can you walk to other restaurants in the area? And if you did ... did you feel safe? Thanks!
1316,Marriott Cancun Resort,Shiran D,"Haifa, Israel",Nov 2020,7,,Has the previous hurricane affected the hotel at all? Is there any limitation to capacity due to COVID? (Planning on end of November for my stay)
1317,Marriott Cancun Resort,patopti,"Oxford, Ohio",Oct 2020,246,96,What kind of breakfast is offered to Titanium Members? Is there an upcharge for a hot breakfast? Also is the hot tub out by the pool open?
1318,Marriott Cancun Resort,Wrayo,,Oct 2020,5,,Is there a fridge and microwave in the room?
1319,Marriott Cancun Resort,Abuali,"Atlanta, Georgia",Sep 2020,,,Do u have all inclusive
1320,Marriott Cancun Resort,Mariely,"New York City, New York",Sep 2020,282,50,"It this resort everything inclusive,or we have to pay for food,breakfast and drinks?"
1321,Marriott Cancun Resort,jbui1018,Washington,Sep 2020,60,23,"Does this hotel have connecting rooms? I am a Marriot member and we are traveling with kids, so we wanted a room for us with a connected room for our kids."
1322,Marriott Cancun Resort,Stacie D,"Detroit, Michigan",Sep 2020,7,16,I’ve got a reservation in October and my total includes taxes and fees. Is there a separate resort fee charged when I check in?
1323,Marriott Cancun Resort,nata883,"Portland, Oregon",Sep 2020,,,"Hi, I would like to know if this resort have a hot tub in the pool area and if it open now, during Covid-19? Thank you."
1324,Marriott Cancun Resort,Stacie D,"Detroit, Michigan",Sep 2020,7,16,Are the double beds a full or queen size?
1325,Marriott Cancun Resort,Stacie D,"Detroit, Michigan",Sep 2020,7,16,There are 3 adults traveling and I booked the breakfast package with 2/2 adults and children because they did not offer the price to add another adult. Can I substitute the 2 kids with one adult?
1326,Aloft Cancun,Chad G,,Jun 2022,,,how would i pay for my room ? in USD or pesos ?
1327,Aloft Cancun,Tina H,,Feb 2022,,,What’s the best way to get to this hotel from the airport?
1328,Aloft Cancun,Marjorie N,,Feb 2022,2,2,Do you have free covid-19 testing for guests?”
1329,Aloft Cancun,David T,"Rockland, Maine",Dec 2021,,,What happens if you test positive at the end of your stay
1330,Aloft Cancun,Valeria H,,Nov 2021,,,"I booked a standard room under my name only but for capacity for two people. Now. My question is.. what if I have three small children with me, will they charge more??"
1331,Aloft Cancun,Cheryl C,,Aug 2021,,,Is there a resort fee
1332,Aloft Cancun,Rose D,,Jun 2021,,,Do you have free covid-19 testing for guests?
1333,Aloft Cancun,jeevers1,"Boston, Massachusetts",Dec 2019,69,75,Do u have a free shuttle to the airport
1334,Aloft Cancun,K.Hallissey,"Birmingham, United Kingdom",Jun 2019,7,,"Is there any way i could get early check in or is this not possible? if so who do i contact or email about getting this sorted. i would appreciate if we could, as me and my girlfriend will be coming from playa del Carmen to Cancun to stay for 1 night and i want to get into our room early so i can take her on a excursion in the day before our meal at Rosa Negra on the evening, also how much is a taxi from your hotel to Rosa Negra roughly? thank you"
1335,Aloft Cancun,Catrice A,"Plantation, Florida",Mar 2019,2,1,Does the hotel still provide a discount to Mandala Beach Club?
1336,Aloft Cancun,12njh,Leeds,Oct 2018,83,61,"Looking at booking here, how close is the nearest public beach to walk to? Thanks"
1337,Aloft Cancun,verito_burrito,"Vallejo, California",Sep 2017,8,4,"Hello, Do current Irma predictions show the hurricane heading towards Cancun?"
1338,Aloft Cancun,verito_burrito,"Vallejo, California",Sep 2017,8,4,"Hello, Do current Irma predictions show the hurricane heading towards Cancun?"
1339,Aloft Cancun,Gerald,"Singapore, Singapore",Aug 2017,661,179,"Hi, I have tried to email your hotel to arrange for a day trip to Chichen Itza but have not gotten any responses despite two emails sent. Is there a way to help with that and airport transfers too as we are arriving very late and only has one day in town. Thanks!"
1340,Aloft Cancun,Ana,"Toronto, Canada",Jul 2017,16,8,"Hi, for the people that have stayed here before, is the beach close? And if so is it a nice one(Swimmable, turqoise waters) or which beaches you recommend and are they free? Will be my first time in Cancun."
1341,Aloft Cancun,debranicol245,"Calgary, Canada",Jun 2017,,,"Hello, I am looking at booking this hotel on airmiles.. they have the option of having buffet breakfast included in the price.. I am wondering what time this buffet is served? And also is there direct beach access at this hotel? Thank you"
1342,Aloft Cancun,joshbe,"Allentown, Pennsylvania",Apr 2017,1,1,What is the best way to get to the hotel from the airport. I don't want to use a taxi.
1343,Aloft Cancun,Xquisite A,,Mar 2017,,,"Hi , I'm coming May25-30. I booked room for 2, but now there is 3. Does the price change? Do I need to call before coming?"
1344,Aloft Cancun,superparentalgua2017,"Las Vegas, Nevada",Jan 2017,,,"I accidentally made a reservation for 3 people instead of 4, will there be a charge for the additional person? There will be no problem with the beds because I booked a double bed. I hope there's no charge."
1345,Aloft Cancun,Jahed A,,Jan 2017,,,"Hi, I'll be staying here for March, I was wondering what is the guest policy..."
1346,Aloft Cancun,superparentalvic2017,"Canada, Kentucky",Jan 2017,,,Can I enter the rooftop even though i'm just a friend's guest? I'm staying at a different hotel but my friend does.
1347,Aloft Cancun,Vincent D,"Frisco, Texas",Dec 2016,,,I'm going to propose while on vacation this February any ideas?
1348,Aloft Cancun,denisf255,"Toronto, Canada",Oct 2016,1251,159,"Hello, What bus number do I take from ADO Bus Terminal to the Aloft Hotel?"
1349,Aloft Cancun,Gabrielle W,"New Orleans, Louisiana",Oct 2016,48,46,"Hey!! For those of you who have stayed at this location, how is the population of the beach (I mean how busy was it? and which beach did you go to- for free?) ALso how close are food places? Thank you!!"
1350,Aloft Cancun,Laravia P,Spartanburg,Oct 2016,,,Is this hotel all inclusive?
1351,Aloft Cancun,Fee B,,Aug 2016,,,"How,far is this hotel from the beach?"
1352,Aloft Cancun,Jammey85,"Northampton, United Kingdom",Aug 2016,44,27,We have a booking with you from 8-10th August we are then travelling to holbox and tulum before returning to you for the end of our trip. Do you have a left luggage area so we don't have to carry all Our luggage around on our travels?
1353,Aloft Cancun,Chanele C,,May 2016,,,Do the staff speak some English?
1354,Aloft Cancun,Greghefc,,Apr 2016,,,Can anyone use the roof top terrace or do they have to be staying in the hotel??? I am staying else where but would love to come to the roof top one day
1355,Aloft Cancun,Annabel_x3,"Liverpool, United Kingdom",Jan 2016,39,15,Do you get a fridge in your room to store your own water?
1356,Aloft Cancun,happy433,"Dartmouth, Canada",Jan 2016,10,7,how much is buffet breakfast ?
1357,Aloft Cancun,happy433,"Dartmouth, Canada",Jan 2016,10,7,prices of menu items at refuel bar and restaurant.
1358,Aloft Cancun,Beach2016,,Oct 2015,,,"Is there complimentary access to the beach for flight crew? If not, please provide the rate. Thank you!"
1359,Aloft Cancun,Gottagomommy,,Sep 2015,2,8,Hi! Im coming to cancun for 10 days over christmas and new years eve- i have 2 teenage boys and was wondering if they are allowed to use each at mandaly beach club? We will be 4 people- during the most expebsive time in mexico- so i want to be sure that your hotel will be right choice for us ;) Thanks! ;
1360,Aloft Cancun,Sharry L,Minnesota,Sep 2015,40,12,Is the hotel right on the beach?
1361,Aloft Cancun,Lizjoseph,"Kew Gardens, New York",Jul 2015,,,"Does the hotel provide shuttle service to and from the airport? Is it free or is there a charge? If so, how do I book this? I can't find any information on the hotel website. Tx!"
1362,Aloft Cancun,Guadalupe R,"Avondale, Arizona, United States",May 2015,,,Is the noise from the night club very loud? Is it save to walk around at night?
1363,Aloft Cancun,sarah d,"London, United Kingdom",May 2015,,,"Hello, I woud like to know should worse case happen.. what happens in the event of a hurricane? is there suitable shelter available? i am worried as people have told me july is hurricaine season. Thank you sarah"
1364,Aloft Cancun,theeladybyrd,"Jersey City, New Jersey",Mar 2015,20,3,Does anyone have pictures of the suites? I can't seem to find any online.
1365,Aloft Cancun,Britni H,"Richmond, Virginia",Mar 2015,,,"Hi. I am going to be staying there within the next few weeks. Can you please tell me the details on the beach club access for Aloft stayers. What is the daily price, what does it include, walking distance, etc.? Thanks."
1366,Aloft Cancun,jenniepalkin,"Vancouver, Washington",Feb 2015,,,"Hi, I just wanted to know if it's true that the person to check in at this hotel MUST be 25 or older?"
1367,Aloft Cancun,travelqueen216,"Cleveland, Ohio",Feb 2015,6,5,What beach is nearby? I see the hotel has a pool but it's not located On the beach. The nearby mandala beach clubs appears to be a spring break type crowd. Wondering where I can just relax on a beach if I stay here. Thanks
1368,Aloft Cancun,Ashleycentis,,Jan 2015,,,Are you able to check in and stay at the hotel if you don't have anyone staying in the room that is 21 but are all over 18?
1369,Aloft Cancun,Carolyn P,"Altadena, California",Jan 2015,27,34,"Hello, we are coming to Cancun Feb. 14 - 19, 2015, specifically to take a diving course at Nautilus Diving. I will be traveling with my son and his friend, both 14 years old. Do you have a suite with 2 bedrooms? Or, can I get 2 rooms adjacent to each other? Please advise. Thank you."
1370,Aloft Cancun,nng88,"Tucson, Arizona",Jan 2015,19,10,what beach is near the hotel? what type of menu and prices for chair on the beach?
1371,Aloft Cancun,kate b,New York,Dec 2014,12,4,"Hello, Does the hotel offer complimentary beach chairs and umbrellas?"
1372,Aloft Cancun,María del Carme... D,,Mar 2022,,,"Hola el precio es todo incluido desayuno, comida y cena"
1373,Aloft Cancun,ROMINA b,,Dec 2021,3,1,Hola! Necesito comunicarme con el hotel. Hay alguna dirección de mail?
1374,Aloft Cancun,mike aldaz,"Hidalgo del Parral, Mexico",Apr 2021,213,96,"Respecto a la barra libre incluida de 12 horas , me gustaría saber si solo es en el bar del lobby o también en el roof? Gracias de antemano."
1375,Aloft Cancun,Elparaiso10,,Jan 2021,12,4,A cuantas cuadras se encuentra de playa caracol donde sale el ferry a isla mujeres? Gracias
1376,Occidental Costa Cancun,NAJ_TOLU,"Toluca, Mexico",Apr 2022,15,7,Hola hay sargazo en su playa?
1377,Occidental Costa Cancun,Maria Teresa R,,Apr 2022,3,,Is this hotel wheelchair accesible?
1378,Occidental Costa Cancun,Akeida,Trinidad,Apr 2022,,,"Hi, I considering staying at this hotel this summer but I noticed their all-inclusive package does not offer free wifi. Does anyone know what's the cost if I were to stay 6 nights/7days? Thanks in Advance"
1379,Occidental Costa Cancun,Tatiana Z,"Boston, Massachusetts",Mar 2022,1,,"Hi, Does anyone know if this resort offers Covid-19 testing on site? if so, is the rapid one valid for re-entry to the US?"
1380,Occidental Costa Cancun,Benedict P,,Mar 2022,1,,Do you offer transportation from the airport to your hotel? If so how is it arranged?
1381,Occidental Costa Cancun,Michelle W,,Mar 2022,,,Is there free transportation from the airport or how much will it cost?
1382,Occidental Costa Cancun,Michelle W,,Mar 2022,,,Is there free transportation from the airport? Or how much will it cost?
1383,Occidental Costa Cancun,Raquel V,,Mar 2022,1,2,"Hi, we are thinking of booking a vacation at your hotel. Can you let me know if you have baby sitting services for 1-2 yr olds? If you do, can you let me know how it works? Thanks"
1384,Occidental Costa Cancun,Amber839,Toronto,Mar 2022,11,37,What kind of beer do they have at the lobby bar. Is the gym any good.
1385,Occidental Costa Cancun,NAJ_TOLU,"Toluca, Mexico",Mar 2022,15,7,Para las reservaciones de restaurantes hasta que hora y dónde se realizan?
1386,Occidental Costa Cancun,Lauryn G,,Feb 2022,,,"Is the resort still doing antigen tests? I spoke with a lady on the phone who made it seem as if all they had was PCR, but after reading these comments from the last couple of months I am understanding they also offered rapid antigens."
1387,Occidental Costa Cancun,Voyager256063,,Jan 2022,,,Hi where do you go if u test positive for your return? Do u have Covid test at the hotel? How much?
1388,Occidental Costa Cancun,James dack,"Edison, New Jersey",Jan 2022,,,is 24 hour snack bar operational and is there still steam rooms in gym
1389,Occidental Costa Cancun,Relax618733,,Jan 2022,,,How much is room service?
1390,Occidental Costa Cancun,misssparkle63,"Toronto, Canada",Jan 2022,4,2,Is the beach nice. Is it on the ocean
1391,Occidental Costa Cancun,misssparkle63,"Toronto, Canada",Jan 2022,4,2,Are there any elevators to the upper floors
1392,Occidental Costa Cancun,Anne J,,Dec 2021,,,What is the process for getting a COVID test to reenter US?
1393,Occidental Costa Cancun,Jessica R,,Dec 2021,41,5,Is the swimming area here rocky? It's hard to tell from the photos
1394,Occidental Costa Cancun,JOHN-LUKE A,,Dec 2021,,,How much is the excursion to Chichen Itza?
1395,Occidental Costa Cancun,lisaafrankie,"Indianapolis, Indiana",Nov 2021,3,1,Does this resort have braclet room keys or room key cards?
1396,Occidental Costa Cancun,Inspire197536,,Nov 2021,,,What is the cost for the Pcr test and how long does it take for results to come back?
1397,Occidental Costa Cancun,codycattle,,Oct 2021,2,4,Hi are any of the pools heated?
1398,Occidental Costa Cancun,AshleyDW,,Oct 2021,1,,I am curious of what people suggest to bring. Are beach towels there etc? Anything you wish you would have brought but didn’t?
1399,Occidental Costa Cancun,Indira R,Trinidad and Tobago,Sep 2021,7,2,"Hi, what activities does the resort offer or have available at the resort itself"
1400,Occidental Costa Cancun,Lindsay U,"Saskatoon, Canada",Sep 2021,54,8,How much does a PCR test cost in CAD? Can this test still be taken within the resort?
1401,Occidental Costa Cancun,Wieslaw W,"Elgin, Illinois",Aug 2021,2,1,Hi! Occidental costa Cancun provide free covid-19 test for people who want back to USA -to show result test for airlines attendants before boarding ?- Wesley.
1402,Occidental Costa Cancun,teresaj,"Osage Beach, Missouri",Aug 2021,,,Does the resort have elevators?
1403,Occidental Costa Cancun,paulette M,,Jul 2021,8,14,How is the beach at this resort?
1404,Occidental Costa Cancun,Sequoia,"Columbus, Ohio",Jul 2021,,,Are men allowed to wear jeans to dinner ??
1405,Occidental Costa Cancun,dunnrn,"Portland, Oregon",Jun 2021,51,22,How do you schedule the COVID test?
1406,Occidental Costa Cancun,Kendall,"Climax, North Carolina",May 2021,,,How many drinks a day do you get with all inclusive?
1407,Occidental Costa Cancun,Luz,,May 2021,5,,Are there any current restrictions on hotel restaurant capacity? Are there limitations on pool use?
1408,Occidental Costa Cancun,Crystal H,,Apr 2021,,,"Tried the website, it doesn't mention the covid testing info. Where did you have yours done and what was the pricing to fly back to the US? Thanks!"
1409,Occidental Costa Cancun,Megan S,,Mar 2021,,,"I’m visiting in June with a group of my girl friends and we love to drink frozen cocktails & have our drinks with ice, but we heard that the water and ice in Mexico will make us sick. Is the ice/water at the hotel safe to drink? If so, what makes it different than any other ice/water"
1410,Occidental Costa Cancun,Virginia J,"Jamaica Beach, Texas",Mar 2021,1,,Covid testing near occidental costa cancun hotel
1411,Occidental Costa Cancun,Virginia J,"Jamaica Beach, Texas",Mar 2021,1,,Someone posted a pharmacy near the hotel where you could get a covid test to come back to the USA. Pease let me know the name. Thanks
1412,Occidental Costa Cancun,Kristina C,,Mar 2021,,,Do you have to be 21 to check in?
1413,Occidental Costa Cancun,Happiness10477819582,,Mar 2021,,,"If I had to do laundry in the resort, is there a room to do that and how much would it be?"
1414,Occidental Costa Cancun,Carol G,"San Jose, California",Mar 2021,9,7,How much is the covid test?
1415,Occidental Costa Cancun,Lesther O,"Heredia, Costa Rica",Feb 2021,,,Saben como se llama la agencia de viajes que esta ubicada dentro del hotel?
1416,Occidental Costa Cancun,1256,,Feb 2021,2,,We are arriving next week.. if we test positive for covid 19 before returning what is the hotels plan for quarantining? Will rooms be provided or are we expected to pay?
1417,Occidental Costa Cancun,Travel fan DC,"Washington DC, District of Columbia",Feb 2021,,,"US citizens have to get results from a Covid test taken within 72 hours before their departure. Will you be offering tests on site and will they be included for US travelers, with a fast enough turnaround time?"
1418,Occidental Costa Cancun,Candace F,,Jan 2021,,,Just wondering if any of your rooms are wheelchair accessible?
1419,Occidental Costa Cancun,dan m,,Jan 2021,1,3,I have a reservation from Feb 6 to 10 and I was wondering if we can get a covid test at the hotel before returning to the US?
1420,Occidental Costa Cancun,Meltracy14,"Fredonia, New York",Jan 2021,,,The US now requires covid testing 3 days prior to departure from Mexico. Is there a testing place on site ?
1421,Occidental Costa Cancun,Julie V,"Catharpin, Virginia, USA",Dec 2020,40,32,Is the resort planning a New Year’s Eve party on December 31st?
1422,Occidental Costa Cancun,David V,"Excelsior Springs, Missouri",Dec 2020,7,6,Does the all inclusive include drinks? I notice it says all meals included but nothing mentioned about drinks. Thanks
1423,Occidental Costa Cancun,Only boss eats,,Dec 2020,73,26,Is this because of restrictions? Usually how late is it?
1424,Occidental Costa Cancun,Only boss eats,,Dec 2020,73,26,Is alcohol available all night long?
1425,Occidental Costa Cancun,Mark K,London,Jul 2020,50,22,"Hello, was this formally the Costa Real hotel back in 2001? My wife and I are about to celebrate our 20th Wedding anniversary and would like to go back."
1426,"InterContinental Presidente Cancun Resort, an IHG Hotel",Penny S,"Blue Mound, Illinois",Apr 2022,125,21,Are they still offering Covid testing on site ?
1427,"InterContinental Presidente Cancun Resort, an IHG Hotel",Penny S,"Blue Mound, Illinois",Apr 2022,125,21,With the club lounge what times is it open ? Serving breakfast and in the evening for cocktails/snacks ?
